FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001000100,4.341074379,Ada County,0.801,0.5791,0.4579,0.494,0.013,28.491862393300188,1.5642442703247088,51.610000000000014,42.24160900737114,927.3433654527076,4131.0,3557.2076357647466,144223.0,951.6077448439406
16001000201,14.22858175,Ada County,0.905,0.0539,0.2189,0.063,0.154,16.92912763974666,1.5642442703247088,59.47000000000003,44.69677529315792,927.3039296782856,3374.0,2942.1689360153005,127597.0,237.12834204294464
16001000202,33.88570016,Ada County,0.097,0.0034,0.0135,0.077,0.188,17.017566995488785,1.5642442703247088,59.39000000000004,45.55172022452908,965.1377631921968,5679.0,2758.40983431506,215211.0,167.59281859855778
16001000302,2.04237888,Ada County,0.797,0.4377,0.7306,0.639,0.797,85.48953583713302,1.5642442703247088,50.650000000000034,42.06424976084078,965.2477968335148,3446.0,3230.7754797134894,127579.0,1687.248156424336
16001000303,2.107620908,Ada County,0.222,0.3064,0.2424,0.569,0.235,72.77893219117084,1.5642442703247088,49.150000000000034,41.26399059827665,965.2477968335148,2159.0,3286.279564954195,83674.0,1024.3777672754045
16001000304,4.1511547680000005,Ada County,0.107,0.0808,0.0976,0.424,0.319,80.89937872309552,1.5642442703247088,54.110000000000014,42.81518372610531,965.1808321066331,6765.0,3121.6976611843847,265440.0,1629.6670151036872
16001000400,3.93989783,Ada County,0.831,0.5354,0.697,0.787,0.077,64.93511879766316,1.5642442703247088,50.83000000000004,41.257570335905925,965.2477968335148,6321.0,3466.5755265932003,225517.0,1604.3563241334102
16001000500,3.139011785,Ada County,0.178,0.2222,0.1582,0.383,0.215,89.76185071921535,1.5642442703247088,52.09000000000003,41.75509194849759,965.2477968335148,6174.0,3400.593626761377,219636.0,1966.861045091616
16001000600,2.103247003,Ada County,0.175,0.1549,0.0774,0.4,0.026,91.63221183043848,1.5642442703247088,51.29000000000002,41.91211703586208,956.390946249775,5792.0,3470.5446558130307,206395.0,2753.837277190215
16001000701,2.874692766,Ada County,0.713,0.1751,0.367,0.562,0.097,72.79010287436822,1.5642442703247088,53.49000000000001,42.36165171983779,906.287017464638,4850.0,3422.196772162191,172942.0,1687.136815927828
16001000702,16.45372158,Ada County,0.06,0.0202,0.0067,0.171,0.047,24.73536516028114,1.5642442703247088,59.89000000000004,44.31578862719906,906.1576280816888,3443.0,2827.584805231637,127282.0,209.25357119115665
16001000802,2.802547565,Ada County,0.424,0.1684,0.2694,0.528,0.289,78.04154113203275,1.5642442703247088,50.49000000000001,42.30735949051628,906.287017464638,5704.0,3175.310869627911,202511.0,2035.2910584766475
16001000803,2.371725386,Ada County,0.0,0.0774,0.0101,0.289,0.063,71.40601082293077,1.5642442703247088,51.950000000000045,42.11916098570662,906.1640762089844,4539.0,3027.195917291368,166391.0,1913.7966084915024
16001000804,3.125160649,Ada County,0.457,0.0976,0.1886,0.592,0.05,63.604245773322646,1.5642442703247088,50.150000000000034,41.74257402439456,906.287017464638,5777.0,3354.473097635827,208602.0,1848.5449705916865
16001000805,2.8765073190000003,Ada County,0.02,0.0,0.0,0.265,0.067,83.05284456399173,1.5642442703247088,50.690000000000055,41.34658159634049,906.1792538343432,3280.0,3069.93900369026,123660.0,1140.271737997966
16001000900,2.639261144,Ada County,0.865,0.7441,0.6162,0.622,0.02,49.02172092298189,1.5642442703247088,50.150000000000034,41.61709344595474,906.287017464638,5971.0,3340.451547299565,215353.0,2262.3755946145207
16001001000,4.428910189000001,Ada County,0.545,0.5286,0.4848,0.713,0.043,76.34982199262114,1.5642442703247088,51.99000000000001,41.900157889980775,935.1004079687908,6235.0,3355.4160024927914,239185.0,1407.795537485892
16001001100,5.4312777,Ada County,0.855,0.9057,0.9125,0.959,0.478,30.39290358798163,1.5642442703247088,50.83000000000004,41.86777261399707,965.2477968335148,4316.0,3383.0948772529973,167833.0,794.6564765045986
16001001201,2.143275123,Ada County,0.134,0.2189,0.1549,0.35,0.377,87.80089555049419,1.5642442703247088,50.59000000000003,42.446317194484216,965.2477968335148,3546.0,3364.113920087565,150328.0,1654.4772819630211
16001001202,3.329997218,Ada County,0.861,0.4411,0.7542,0.794,0.323,52.65892535403896,1.5642442703247088,53.03000000000003,43.55598730715967,952.7139648003704,6685.0,3343.1609133410884,268527.0,2007.5091846518171
16001001400,2.6483397710000003,Ada County,0.784,0.6296,0.7778,0.686,0.42,61.0236262257184,1.5642442703247088,53.13000000000005,43.386228135447325,919.3928069878964,5596.0,3181.8656193410525,210098.0,2113.0219246327965
16001001500,2.561999824,Ada County,0.084,0.4949,0.1212,0.319,0.053,70.5943618526197,1.5642442703247088,50.27000000000004,41.84052361654177,906.287017464638,3684.0,3212.8894825560483,134020.0,1437.9392088514055
16001001600,3.143277143,Ada County,0.323,0.4747,0.3939,0.609,0.127,55.35875312746723,1.5642442703247088,51.43000000000001,42.70382844207828,906.287017464638,4411.0,3105.1036247068914,161972.0,1403.312466361163
16001001700,2.087689051,Ada County,0.67,0.8653,0.8081,0.727,0.346,62.63825598507326,1.5642442703247088,49.910000000000025,42.03534515963415,906.287017464638,6060.0,3158.3430842843645,223473.0,2902.731130911124
16001001800,3.597537402,Ada County,0.319,0.3838,0.4545,0.646,0.599,67.15935613825054,1.5642442703247088,53.25000000000006,43.329674007449306,888.3262231200648,4715.0,3059.010894340612,171874.0,1310.6187575364088
16001001900,2.839105634,Ada County,0.188,0.5758,0.5286,0.649,0.774,58.94211537319042,1.5642442703247088,53.23000000000002,44.60996337642954,805.1535107066214,5316.0,3091.560201419976,210502.0,1872.4206441414851
16001002000,4.441409936,Ada County,0.996,0.9428,0.963,0.801,0.232,24.564135695682893,1.5642442703247088,53.47000000000003,44.53102369787461,892.9543478213305,6097.0,3233.195796626931,248882.0,1372.762273209811
16001002100,46.6131545,Ada County,0.033,0.2492,0.0303,0.151,0.074,4.955567769608845,1.5642442703247088,62.75000000000006,46.90016401827479,875.4422981597083,1989.0,2844.5526558338465,71593.0,42.67035821401016
16001002221,9.185843002,Ada County,0.077,0.1313,0.0943,0.484,0.228,73.46655795730277,1.5642442703247088,51.150000000000034,41.67885478536563,813.2741377398485,9110.0,2797.009579726936,338691.0,991.743490283528
16001002222,5.242050662,Ada County,0.013,0.2357,0.0606,0.434,0.316,66.04950585352502,0.0,49.410000000000025,40.928804024673966,833.9772147501075,5304.0,2736.98638797496,197646.0,1011.8177678916908
16001002223,3.92352117,Ada County,0.006,0.037,0.0202,0.367,0.242,68.5656252707498,1.5642442703247088,51.77000000000004,42.48591294991058,796.3641797900201,4413.0,2857.119938657251,177112.0,1124.7549863481431
16001002224,7.371953242,Ada County,0.265,0.1077,0.2155,0.622,0.343,46.493465519542674,1.5642442703247088,53.21000000000004,43.35911393079004,798.3172298474851,5885.0,2931.5606654907383,236023.0,798.2958934779418
16001002302,5.924035894999999,Ada County,0.959,0.7374,0.8822,0.75,0.491,36.35189839583727,1.5642442703247088,53.47000000000003,44.304093867100576,834.8057271259319,8396.0,3221.6858694200305,339420.0,1417.2770301892306
16001002310,6.579827582,Ada County,0.538,0.2121,0.4815,0.713,0.552,42.199986102425314,1.5642442703247088,52.01000000000005,43.6532660643473,796.3641797900201,9841.0,3069.29061281748,400223.0,1495.631895723434
16001002312,2.604438934,Ada County,0.535,0.7407,0.7003,0.494,0.73,53.85372259626222,1.5642442703247088,51.93000000000001,43.72092203256823,796.3641797900201,5587.0,3174.70387014788,226474.0,2145.1837196348715
16001002313,3.988536897,Ada County,0.696,0.3771,0.6128,0.74,0.424,46.44219976115204,1.5642442703247088,53.23000000000002,44.25646537425701,796.3641797900201,4115.0,3100.6606691859733,167928.0,1031.7066398696525
16001002410,4.604721881,Ada County,0.407,0.0404,0.165,0.39,0.417,68.91672854249042,1.5642442703247088,50.77000000000004,42.03194275461061,956.2652805931368,7410.0,3312.350968326324,311599.0,1609.2177098849634
