FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001002311,6.5568913360000005,Ada,0.577,0.329,0.3799,0.4229,0.164,46.88634899164661,1.4767084121704102,52.25000000000006,42.964966501214136,,7884.0,3302.0433106643195,256925.0,1202.399063213635
16001002410,4.512898593999999,Ada,0.3189,0.017,0.0788,0.086,0.017,71.25338842301998,1.4767084121704102,49.99000000000001,40.94621435963755,,5947.0,3530.5335913270874,199952.0,1317.778336058043
16001002411,2.617009619,Ada,0.4265,0.132,0.0824,0.3512,0.053,66.59964587266052,1.4767084121704102,49.99000000000001,41.67152794486445,,4456.0,3513.9724573787307,147935.0,1702.7067717476357
16001002412,7.634920693,Ada,0.6845,0.67,0.4623,0.8387,0.465,63.46492128324333,1.4767084121704102,48.610000000000014,37.507479956300806,,2837.0,3282.709116443678,95003.0,371.58211775546994
16001002413,5.010427637,Ada,0.4265,0.139,0.1397,0.2795,0.086,73.92569294479829,1.4767084121704102,49.99000000000001,40.70983064724469,,7092.0,3441.7123317119263,236678.0,1415.4480443202935
16001010100,243.7789978,Ada,0.0465,0.035,0.2078,0.2258,0.096,18.806408326322288,1.4767084121704102,60.55000000000001,42.895458824073614,,5030.0,2130.668999362751,144038.0,20.63344277150031
16001010201,213.7047506,Ada,0.2652,0.089,0.1863,0.1684,0.125,24.2731321670832,0.0,63.950000000000045,45.85331365860708,,8047.0,2336.8197515074635,269910.0,37.65475487749873
16001010221,23.75399091,Ada,0.0752,0.014,0.086,0.0967,0.186,81.25914012850016,1.4767084121704102,48.170000000000016,37.12064961328065,,5229.0,2860.3137374981443,171485.0,220.1314305377917
16001010222,16.670357980000002,Ada,0.3476,0.15,0.1935,0.2939,0.179,59.623228503702585,1.4767084121704102,52.29000000000002,39.699415488193054,,10682.0,2817.7428031253808,348039.0,640.7780812395007
16001010223,6.749109657,Ada,0.4121,0.107,0.0358,0.2114,0.121,72.01724112505178,1.4767084121704102,53.89000000000004,40.21353276255194,,5363.0,3135.5599739019444,158923.0,794.623331454933
16001010310,63.28586240999999,Ada,0.3261,0.075,0.0286,0.1827,0.175,77.59757515999452,1.4767084121704102,49.81,36.55441030355757,,22501.0,2939.219506803533,736930.0,355.5454432180504
16001010313,60.18554261,Ada,0.4444,0.096,0.1792,0.0896,0.046,65.93579627604895,1.4767084121704102,51.85000000000002,39.21365296995741,,16477.0,2791.7085566737487,519339.0,273.77006645549955
16001010321,12.92612637,Ada,0.6021,0.501,0.6702,0.4301,0.275,34.92561017291237,1.4767084121704102,51.85000000000002,42.37815465954835,,6056.0,3090.799002957697,198198.0,468.5084940880089
16001010322,4.602813185,Ada,0.5232,0.512,0.5412,0.6845,0.265,43.974798619421975,1.4767084121704102,51.110000000000014,42.03424600595617,,5878.0,2953.391945011665,192416.0,1277.045094759804
16001010331,22.64327022,Ada,0.3512,0.068,0.1075,0.1792,0.064,74.76462541966556,1.4767084121704102,49.690000000000055,38.4364320305721,,16726.0,2992.7200377242743,549263.0,738.6742214128822
16001010332,7.743559579,Ada,0.3942,0.279,0.2544,0.5125,0.29,55.98482170415844,1.4767084121704102,50.450000000000045,39.83878025927969,,9868.0,3032.363298758542,327505.0,1274.3493349959283
16001010333,7.667613292,Ada,0.5268,0.193,0.2974,0.301,0.05,49.52013872168641,1.4767084121704102,50.450000000000045,41.17620471853625,,9222.0,3158.7844365084943,301336.0,1202.7210617966048
16001010401,99.35796322,Ada,0.4731,0.351,0.215,0.4516,0.458,75.53460695348353,0.0,52.170000000000016,37.812857571822,,16234.0,2879.476714666356,483247.0,163.38901758739172
16001010402,13.48584261,Ada,0.4874,0.186,0.0322,0.1541,0.487,66.18668002941371,0.0,53.150000000000034,40.1633452246617,,9252.0,2741.2729248955584,284297.0,686.0527938491194
