,COUNTY,FIPS,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioencomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
0,Ada County,16001002221,0.484,0.0943,0.077,0.228,0.1313,81.19429108880027,1.5054712295532244,44.25000000000006,41.83163986270203,232.51835608871295,5538.0
1,Ada County,16001002310,0.713,0.4815,0.538,0.552,0.2121,49.41764114675971,1.5054712295532244,44.670000000000016,43.3244142783964,232.1130205392839,6169.0
2,Ada County,16001002411,0.606,0.4444,0.481,0.4,0.3367,79.84282642425697,1.5054712295532244,42.63000000000005,42.28392017347704,230.6587311694754,3454.0
3,Ada County,16001010221,0.205,0.0741,0.232,0.299,0.0067,90.4020309039692,1.5054712295532244,41.690000000000055,38.12661948090686,243.8022041512636,4055.0
4,Ada County,16001010223,0.289,0.2828,0.407,0.744,0.1852,74.56289863828741,1.5054712295532244,46.370000000000005,41.00684794556405,238.87074212853997,4128.0
5,Ada County,16001010225,0.451,0.3165,0.329,0.693,0.1987,71.4481770720895,1.5054712295532244,44.53000000000003,40.03242727975734,,5318.0
6,Ada County,16001010313,0.393,0.1414,0.158,0.367,0.0875,72.71814477920476,1.5054712295532244,44.25000000000006,39.99811973437007,229.52888512926478,13010.0
7,Ada County,16001010321,0.595,0.5657,0.811,0.912,0.1347,41.172111128600925,1.5054712295532244,44.25000000000006,43.712117076129815,232.14074486055534,4763.0
8,Ada County,16001010331,0.447,0.101,0.131,0.434,0.0337,76.24230983199615,1.5054712295532244,43.47000000000003,40.61171405836787,240.5299416675216,13059.0
9,Ada County,16001010332,0.538,0.1246,0.037,0.771,0.1212,76.42928512287187,1.5054712295532244,43.89000000000004,42.55237845000919,243.06400370778496,7570.0
10,Ada County,16001010333,0.582,0.4343,0.552,0.686,0.1785,64.10773604249226,1.5054712295532244,43.89000000000004,42.87235681644195,238.76939053239144,7201.0
11,Ada County,16001010334,0.414,0.1178,0.04,0.801,0.1246,80.24844103433159,1.5054712295532244,43.43000000000001,39.65087639641559,,4053.0
12,Ada County,16001010335,0.373,0.1313,0.121,0.471,0.138,87.62831816162759,1.5054712295532244,43.27000000000004,38.84296410321952,,12961.0
13,Ada County,16001010504,0.643,0.0808,0.043,0.272,0.0572,52.35223120226635,1.5054712295532244,46.83000000000004,43.42860934354539,,4054.0
14,Ada County,16001010401,0.525,0.3502,0.181,0.676,0.3636,82.59393056398186,0.0,41.75000000000006,37.97321857214453,237.01721339162088,12366.0
15,Ada County,16001010503,0.781,0.4512,0.683,0.336,0.101,4.082869654926074,1.5054712295532244,62.63000000000005,53.33743253084304,,2714.0
16,Adams County,16003950200,0.026,0.3367,0.531,0.151,0.633,78.90687966779014,0.0,52.53000000000003,38.10955267016703,260.54492689384085,1716.0
17,Ada County,16001000100,0.494,0.4579,0.801,0.013,0.5791,31.83893788020912,1.5054712295532244,43.950000000000045,42.42201814615009,231.01914063421737,2642.0
18,Ada County,16001000302,0.639,0.7306,0.797,0.797,0.4377,87.21727261819058,1.5054712295532244,43.55000000000001,42.067960784313726,226.71669781208038,2269.0
19,Ada County,16001000303,0.569,0.2424,0.222,0.235,0.3064,75.38805454754734,1.5054712295532244,41.39000000000004,41.05304571091845,,1385.0
20,Ada County,16001000802,0.528,0.2694,0.424,0.289,0.1684,82.06585540052043,1.5054712295532244,43.25000000000006,43.01424096690501,233.40919715166086,3563.0
21,Ada County,16001000900,0.622,0.6162,0.865,0.02,0.7441,53.71496238803311,1.5054712295532244,43.09000000000003,42.06919257165932,233.40919715166086,3595.0
22,Ada County,16001001400,0.686,0.7778,0.784,0.42,0.6296,67.15590877557932,1.5054712295532244,45.370000000000005,43.931614404208,231.71014925701857,3480.0
23,Ada County,16001001700,0.727,0.8081,0.67,0.346,0.8653,70.513551963682,1.5054712295532244,43.09000000000003,42.23921724429419,233.40919715166086,3706.0
24,Ada County,16001010224,0.377,0.064,0.124,0.393,0.0236,93.77964766958723,1.5054712295532244,44.33000000000004,40.4375122240332,,2858.0
25,Ada County,16001010322,0.569,0.8114,0.754,0.835,0.7071,50.27610599228003,1.5054712295532244,44.03000000000003,42.72288454102548,231.47306991646755,4569.0
26,Ada County,16001010402,0.548,0.1616,0.063,0.737,0.1886,75.40147935929235,0.0,46.31,41.27530944454631,234.63651362815145,7109.0
27,Bannock County,16005000400,0.404,0.0673,0.023,0.538,0.1448,61.17288368519236,1.9219369888305664,42.670000000000016,39.41797379746619,123.09535223245615,4300.0
28,Bannock County,16005000900,0.501,0.5253,0.643,0.323,0.4646,34.399761247481905,1.9219369888305664,44.43000000000001,43.95683130434787,102.19291859865194,1718.0
29,Bannock County,16005001300,0.569,0.6465,0.636,0.565,0.5892,29.08760755279683,1.9219369888305664,44.13000000000005,43.72079013030223,102.19291859865194,2232.0
30,Shoshone County,16079960200,0.131,0.4276,0.414,0.309,0.7138,98.931170595413,0.0,34.35000000000002,22.43550957188236,261.766302419153,3886.0
31,Bannock County,16005001900,0.387,0.3098,0.451,0.38,0.2963,64.29358879465391,0.0,43.07000000000005,35.19426192500451,113.96884982447799,4016.0
32,Twin Falls County,16083000200,0.363,0.3872,0.471,0.855,0.2424,62.76064003581519,1.5436716079711914,45.73000000000002,44.4733274943946,,4464.0
33,Ada County,16001001900,0.649,0.5286,0.188,0.774,0.5758,69.40439306025372,1.5054712295532244,45.410000000000025,45.00014884302691,232.32370280631022,3233.0
34,Ada County,16001002000,0.801,0.963,0.996,0.232,0.9428,31.45880280494972,1.5054712295532244,45.81,44.94379282804887,229.03816488855185,3845.0
35,Ada County,16001002100,0.151,0.0303,0.033,0.074,0.2492,7.891429854502389,1.5054712295532244,52.610000000000014,47.83738816035127,233.42823374963308,1283.0
36,Ada County,16001002222,0.434,0.0606,0.013,0.316,0.2357,76.48274425779991,0.0,42.55000000000001,41.15386338147836,233.01687273780485,3213.0
37,Ada County,16001002223,0.367,0.0202,0.006,0.242,0.037,78.25334981014073,1.5054712295532244,43.27000000000004,42.52581353165248,,2828.0
38,Bear Lake County,16007950200,0.107,0.1044,0.111,0.329,0.2828,79.92348802080528,0.0,40.170000000000016,30.20040315365787,76.48205990844444,2353.0
39,Bingham County,16011940000,0.707,0.9428,0.747,0.939,0.9933,57.31635062767232,0.0,48.47000000000003,40.63793691648105,,2283.0
40,Bannock County,16005940000,0.703,0.8148,0.34,0.973,0.8586,62.66301389526628,1.9219369888305664,47.33000000000004,35.18305533532988,,1641.0
41,Bear Lake County,16007950100,0.053,0.4983,0.632,0.781,0.5589,56.16659218692818,0.0,42.77000000000004,33.57860433364432,72.40869016822533,3175.0
42,Bingham County,16011950300,0.946,0.8316,0.575,0.636,0.7508,31.304472540810576,0.0,51.59000000000003,43.521610856018434,136.7759911157805,4629.0
43,Blaine County,16013960100,0.818,0.4242,0.599,0.205,0.1582,14.743204898995984,0.0,53.370000000000005,45.551507096468285,178.23622306957932,3819.0
44,Blaine County,16013960200,0.902,0.303,0.198,0.37,0.1178,33.20003709862577,0.0,45.57000000000005,35.9946699065034,182.85965518404848,7561.0
45,Blaine County,16013960300,0.754,0.3636,0.43,0.057,0.3468,41.76406859253673,0.0,44.89000000000004,30.093438256693428,201.86136647403092,2768.0
46,Boise County,16015950200,0.202,0.3805,0.34,0.141,0.7003,82.36746718605652,0.0,51.01000000000005,34.94948759719787,392.17027057614456,5754.0
47,Bonner County,16017950300,0.09,0.3906,0.646,0.481,0.4175,27.13037816869319,0.0,32.190000000000055,26.308492275032428,305.78041848327666,2733.0
48,Bonneville County,16019970402,0.309,0.1785,0.228,0.397,0.202,88.29051156795747,0.0,41.47000000000003,37.37592738979702,121.34113825838578,2435.0
49,Bonneville County,16019970602,0.656,0.8519,0.818,0.868,0.7677,40.50977573638608,2.09921932220459,40.35000000000002,39.92624056969616,120.22609817163922,3739.0
50,Bonneville County,16019971100,0.696,0.7609,0.828,0.286,0.5993,40.05387164140793,2.09921932220459,40.450000000000045,40.38988812042314,134.21046864874765,2368.0
51,Butte County,16023970100,0.299,0.4714,0.518,0.595,0.468,10.100672056589064,0.0,53.870000000000005,41.84584005767671,172.85191685938304,2537.0
52,Boundary County,16021970200,0.329,0.6633,0.666,0.626,0.7273,95.06994521848796,0.0,36.150000000000034,22.050604979205037,308.9684574104348,4114.0
53,Camas County,16025970100,0.535,0.4007,0.087,0.303,0.8721,49.60125244670017,0.0,49.89000000000004,38.73761380379983,170.48113898744225,850.0
54,Canyon County,16027020402,0.851,0.8956,0.75,0.828,0.9024,64.33465237665334,1.6386957168579102,42.89000000000004,42.37221990323499,,3310.0
55,Canyon County,16027020601,0.929,0.6768,0.09,0.885,0.8519,79.78817187066302,1.6386957168579102,42.870000000000005,41.72002628563729,,3001.0
56,Canyon County,16027020602,0.784,0.9461,0.932,0.952,0.862,63.47217956500568,1.6386957168579102,44.49000000000001,42.85562302291489,,4244.0
57,Canyon County,16027020700,0.666,0.3771,0.242,0.511,0.3333,77.47998683125685,0.0,43.950000000000045,39.38852286085048,208.27852321627563,2159.0
58,Canyon County,16027021300,1.0,0.9966,1.0,0.602,0.9293,38.139302170481336,1.904531478881836,44.21000000000004,42.89592010280058,221.19646315126025,2106.0
59,Caribou County,16029960100,0.239,0.4209,0.579,0.531,0.4108,78.8423200630417,0.0,42.97000000000003,33.75184495972519,99.68492445365132,3582.0
60,Caribou County,16029960200,0.43,0.2896,0.35,0.636,0.1953,89.42476876045046,0.0,41.170000000000016,30.46989211628327,94.75170119094238,2626.0
61,Cassia County,16031950300,0.835,0.771,0.653,0.956,0.367,91.32663724929174,2.0606021881103516,42.670000000000016,35.99507942474586,153.7079839154003,3955.0
62,Custer County,16037960200,0.259,0.2525,0.383,0.161,0.4074,23.32538289826695,0.0,49.370000000000005,32.388772378629895,,3749.0
63,Clearwater County,16035970100,0.01,0.2559,0.39,0.138,0.6162,97.54782970350652,0.0,40.21000000000004,23.60394141739486,403.68230329416593,2623.0
64,Elmore County,16039960100,0.878,0.633,0.397,0.521,0.5185,53.829229702205,0.0,62.950000000000045,41.391570205916,,2590.0
65,Elmore County,16039960200,0.676,0.5017,0.38,0.508,0.3973,20.85904343753774,0.7483749389648438,57.370000000000005,49.59554716587099,,8245.0
66,Elmore County,16039960500,0.437,0.532,0.215,0.498,0.7879,5.813966893754139,0.0,59.610000000000014,51.8984682929524,,3011.0
67,Fremont County,16043970200,0.804,0.5926,0.488,0.653,0.404,80.81711532048602,0.0,41.03000000000003,32.120823522405324,151.9887265841737,2831.0
68,Fremont County,16043970100,0.04,0.0471,0.276,0.131,0.0505,63.84641302758175,0.0,47.190000000000055,32.83861630389105,165.22272323146487,1160.0
69,Gem County,16045960100,0.228,0.5051,0.367,0.279,0.8081,58.75901017731832,0.0,52.51000000000005,43.73974215633659,277.86898480858645,3429.0
70,Idaho County,16049960100,0.05,0.2256,0.484,0.195,0.4141,91.35960217377176,0.0,46.370000000000005,25.67648616177364,389.15149611929775,1713.0
71,Idaho County,16049960200,0.178,0.67,0.727,0.518,0.8148,83.4912557431728,0.0,46.27000000000004,32.52859898279729,437.0495736531361,5251.0
72,Idaho County,16049960300,0.047,0.3704,0.309,0.164,0.8249,71.76391354903573,0.0,46.99000000000001,36.7785998655959,390.40764254088924,1772.0
73,Idaho County,16049960400,0.013,0.569,0.622,0.148,0.9562,72.86446954926303,0.0,47.75000000000006,30.7680010939227,464.9398243650097,1122.0
74,Jerome County,16053970300,0.919,0.9529,0.851,0.959,0.8889,81.43927074731381,0.0,44.57000000000005,38.21324939135732,161.4442541142217,3575.0
75,Kootenai County,16055000500,0.252,0.5421,0.582,0.787,0.532,52.48426407786637,1.214040756225586,39.09000000000003,33.88789480837189,269.42861269688973,7731.0
76,Kootenai County,16055001002,0.158,0.2458,0.168,0.606,0.4848,78.30454672970143,2.3042688369750977,34.59000000000003,31.987034706667043,,2718.0
77,Kootenai County,16055001500,0.138,0.1919,0.383,0.296,0.2391,79.80336138779509,2.3042688369750977,34.55000000000001,33.35113919052322,295.76442101597786,2222.0
78,Latah County,16057005600,0.127,0.1077,0.161,0.276,0.1481,96.8288342547228,0.0,38.450000000000045,29.73000207532177,398.3568388227483,2790.0
79,Kootenai County,16055001900,0.121,0.2828,0.693,0.094,0.3502,94.64282986034088,0.0,35.85000000000002,23.386536127618857,305.49502084754397,1739.0
80,Latah County,16057005500,0.148,0.1684,0.212,0.292,0.3401,94.5118041711917,0.0,38.93000000000001,28.423740635919977,357.76993001792056,3061.0
81,Ada County,16001001500,0.319,0.1212,0.084,0.053,0.4949,75.08993541410197,1.5054712295532244,43.05000000000001,42.34151193633954,233.40919715166086,2300.0
82,Ada County,16001001600,0.609,0.3939,0.323,0.127,0.4747,64.0702894467441,1.5054712295532244,43.93000000000001,43.080831734567255,233.40919715166086,2829.0
83,Ada County,16001001800,0.646,0.4545,0.319,0.599,0.3838,74.91376217187887,1.5054712295532244,45.89000000000004,43.946682590494966,233.39941051608668,2896.0
84,Bannock County,16005001400,0.441,0.7441,0.491,0.663,0.8855,21.13344214581455,1.9219369888305664,44.51000000000005,43.78403452299522,106.66456634864399,3579.0
85,Bannock County,16005001500,0.36,0.6431,0.68,0.976,0.4579,41.16566247538274,1.9219369888305664,44.09000000000003,42.26164696723055,119.05554001551137,4179.0
86,Bannock County,16005001601,0.326,0.7475,0.902,0.104,0.835,13.326128835220596,1.9219369888305664,44.150000000000034,43.61435342414629,102.19291859865194,2017.0
87,Kootenai County,16055001600,0.34,0.431,0.336,0.249,0.6532,55.12256432843229,0.0,33.71000000000004,28.859584893548732,295.76442101597786,1745.0
88,Latah County,16057005700,0.104,0.3468,0.511,0.171,0.596,90.01531675337048,0.0,41.43000000000001,34.09962096711325,448.8448175462807,2395.0
89,Kootenai County,16055001700,0.033,0.1145,0.36,0.185,0.1044,90.87847817214472,2.3042688369750977,36.05000000000001,26.31091921197548,301.7296426219859,2828.0
90,Kootenai County,16055001800,0.154,0.0875,0.104,0.363,0.1919,84.12412293911493,2.3042688369750977,34.49000000000001,24.72872022394261,300.1436985703929,5400.0
91,Lemhi County,16059970100,0.043,0.5825,0.824,0.41,0.6936,66.84201279337461,0.0,44.93000000000001,29.33690880855198,,2203.0
92,Lemhi County,16059970200,0.006,0.6532,0.912,0.444,0.734,52.817219143147376,0.0,47.670000000000016,32.83019021599508,,2576.0
93,Lemhi County,16059970300,0.161,0.1852,0.272,0.144,0.367,27.073522399104288,0.0,50.49000000000001,33.230189665417456,,2036.0
94,Lewis County,16061940002,0.067,0.2963,0.562,0.218,0.4512,82.15464149141258,0.0,40.190000000000055,32.25196119581265,,1761.0
95,Madison County,16065950200,0.518,0.6936,0.936,0.033,0.7205,38.69508609944397,0.0,37.35000000000002,35.276621663323624,171.1002043968642,2076.0
96,Nez Perce County,16069960400,0.181,0.2929,0.558,0.124,0.4242,52.61299000907601,0.6989259719848633,43.47000000000003,40.725992161325,,2738.0
97,Owyhee County,16073950200,0.882,0.9192,0.872,0.555,0.9192,16.2451354056018,0.0,57.77000000000004,48.91301452553727,178.28271954236138,3097.0
98,Power County,16077960100,0.653,0.4377,0.303,0.505,0.3906,48.52204621648163,1.9219369888305664,52.110000000000014,40.57047498139446,,1342.0
99,Twin Falls County,16083000300,0.757,0.3569,0.181,0.407,0.33,78.73446388113541,0.0,51.110000000000014,37.35282194724539,,3817.0
100,Twin Falls County,16083000400,0.855,0.8586,0.629,0.919,0.7845,72.36562987289051,0.0,41.81,37.41852591792661,,3133.0
101,Twin Falls County,16083000500,0.521,0.6061,0.205,0.542,0.8956,88.17770442785108,0.0,40.93000000000001,34.976692285070065,,4107.0
