FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001000805,2.893388456,Ada,0.0572,0.0,0.0236,0.0471,0.0135,83.83313850077008,1.4899654388427717,51.110000000000014,42.80025609894839,224.89203287154348,3581.0,2399.4807004192344,97303.0,1237.649231845833
16001000900,2.6549532190000003,Ada,0.734,0.6419,0.835,0.0101,0.8682,52.76110877450986,1.4899654388427717,50.31,42.3704884169319,224.94042047858227,6598.0,2716.3405384992097,168113.0,2485.166199080964
16001001000,4.430578601,Ada,0.6498,0.4324,0.7811,0.0337,0.3615,77.24679338409324,1.4899654388427717,51.13000000000005,42.67753957907796,226.61035298484651,6845.0,2741.780605315442,179919.0,1544.9449420567903
16001001100,5.589346956,Ada,0.7306,0.9595,0.9057,0.7609,0.9865,28.954058964644343,1.4899654388427717,49.610000000000014,42.6838762009706,228.35759979486485,4761.0,2779.980609516456,137552.0,851.7989735615189
16001001201,2.129131059,Ada,0.2694,0.2095,0.2323,0.4781,0.2838,83.50989365594424,1.4899654388427717,50.05000000000001,43.40510694586283,228.35759979486485,3880.0,2754.0741806701044,113814.0,1822.33967401816
16001001202,3.313330952,Ada,0.4949,0.7196,0.8687,0.4074,0.5574,51.26929691287933,1.4899654388427717,52.01000000000005,44.26484154091609,218.2650146806115,7322.0,2727.187670208007,203646.0,2209.8607431836167
16001001400,2.6458269870000004,Ada,0.7205,0.6622,0.7138,0.4108,0.4899,60.49922310239507,1.4899654388427717,52.33000000000004,43.96513261757075,224.41723997377144,6133.0,2537.226731741514,158127.0,2317.98981193172
16001001500,2.541614243,Ada,0.2626,0.0878,0.2357,0.0438,0.223,70.4182686120584,1.4899654388427717,49.99000000000001,42.55405560927082,224.94042047858227,3989.0,2575.538748544965,100445.0,1569.474994478932
16001001600,3.127048829,Ada,0.5993,0.4797,0.3973,0.1313,0.6993,56.32368365762785,1.4899654388427717,51.43000000000001,43.66994016085844,224.9404204785824,4827.0,2430.5636529109,128413.0,1543.6279584875008
16001001700,2.071692547,Ada,0.8384,0.4865,0.2121,0.0808,0.8108,62.67864963391101,1.4899654388427717,50.110000000000014,42.81942387330936,224.94042047858227,6616.0,2498.9970029354195,177446.0,3193.524063008564
16001001800,3.612584676,Ada,0.4983,0.3108,0.2088,0.7879,0.2736,67.11333181921427,1.4899654388427717,52.73000000000002,43.99200544009933,211.5270946044216,5202.0,2381.0029141285463,140300.0,1439.966247589763
16001001900,2.864458147,Ada,0.7374,0.6284,0.3401,0.6768,0.5912,59.30617069200066,1.4899654388427717,52.73000000000002,45.0285675904232,107.33906142281054,5850.0,2435.602417980532,160704.0,2042.2710683089624
16001002000,4.4535494060000005,Ada,0.9596,0.9358,0.9832,0.3636,0.8074,25.997735002134213,1.4899654388427717,52.83000000000004,44.99308796433505,170.32931639544435,6687.0,2600.1392313610777,188743.0,1501.4990045896886
16001002100,46.60123746,Ada,0.1145,0.0304,0.0303,0.101,0.2196,5.796853803453091,1.4899654388427717,63.650000000000034,48.34845465132277,201.81826157464357,2151.0,2122.774089579744,59921.0,46.15757257189368
16001002221,9.187678865,Ada,0.6364,0.1081,0.1279,0.0842,0.1216,73.929594492883,1.4899654388427717,51.43000000000001,42.56775832151252,121.17121365573009,9988.0,2133.042522527963,285088.0,1087.1080875550388
16001002222,5.24260658,Ada,0.6667,0.0676,0.0067,0.0976,0.2061,74.91495984973639,0.0,50.25000000000006,42.20905638845959,156.43739096846792,5821.0,2090.037789899478,166236.0,1110.3255434436967
16001002223,3.933142582,Ada,0.4478,0.0507,0.0135,0.4444,0.0507,71.42240763122646,1.4899654388427717,51.410000000000025,43.21571929447713,92.36788213253024,4844.0,2214.6725539302533,139239.0,1231.5851508075332
16001002224,7.349918778,Ada,0.5286,0.2568,0.3098,0.4747,0.152,45.88414544040975,1.4899654388427717,53.03000000000003,43.92149597010971,95.69458161064088,6435.0,2276.2044075742742,186058.0,875.5198791123294
16001002302,5.926935696999999,Ada,0.8822,0.8784,0.9562,0.3737,0.723,35.22626086221955,1.4899654388427717,52.83000000000004,44.91365146606668,123.32206975729872,9212.0,2599.4208544424346,257806.0,1554.260155827704
16001002310,6.588769965,Ada,0.8519,0.6926,0.5421,0.7542,0.4324,43.6097139992612,1.4899654388427717,52.05000000000001,44.35611379878775,92.36788213253024,10796.0,2445.159113771124,307679.0,1638.5455946024972
16001002312,2.605587752,Ada,0.7441,0.777,0.9158,0.8552,0.3682,52.87193475440807,1.4899654388427717,52.05000000000001,44.490244594606125,92.36788213253024,6129.0,2560.806485310396,176291.0,2352.252383476816
16001002313,3.978684313,Ada,0.7912,0.4459,0.6869,0.1616,0.2331,46.27116717370932,1.4899654388427717,52.51000000000005,44.92167772860442,92.36788213253024,4506.0,2470.5830606399145,127068.0,1132.5351914141677
16001002410,4.604356258999999,Ada,0.5488,0.2804,0.4613,0.7239,0.0405,66.09476308673786,1.4899654388427717,50.190000000000055,42.911692349848295,220.84862784166532,8116.0,2702.1563501685696,239543.0,1762.6785468947792
16001002411,2.611137027,Ada,0.4108,0.1047,0.1313,0.1448,0.1588,70.75070232483931,1.4899654388427717,50.190000000000055,43.37253869390487,129.01661698350762,6007.0,2691.1287758532035,178776.0,2300.530358187135
16001002412,7.566992917,Ada,0.3636,0.2703,0.3805,0.6498,0.1318,50.10717782817079,1.4899654388427717,49.03000000000003,39.59161909580296,185.2590677838487,3806.0,2500.7468898081243,111476.0,502.9739080962325
16001002413,4.937994221,Ada,0.7172,0.5473,0.5926,0.2492,0.4392,73.6208232190083,1.4899654388427717,50.01000000000005,42.77474002242351,104.30643687630764,9413.0,2631.761285031808,282443.0,1906.2395739486628
16001010100,242.9367491,Ada,0.2458,0.0101,0.0168,0.1549,0.0101,17.61294324812311,1.4899654388427717,68.37,46.08067478335632,193.64349666772705,6755.0,1553.290766724388,164699.0,27.80559147607364
16001010201,213.9689593,Ada,0.1751,0.0068,0.0202,0.0909,0.027,23.12907873902077,0.0,63.910000000000025,48.35524035183585,158.69720474059022,10815.0,1739.7855002188123,320437.0,50.54471468843565
16001010221,23.80438047,Ada,0.2862,0.1486,0.6397,0.0875,0.0541,85.86176711596427,1.4899654388427717,48.150000000000034,38.9759919407007,143.9111057696431,7060.0,2152.670892960389,205910.0,296.58406816751744
16001010223,6.763448505,Ada,0.4007,0.0372,0.0842,0.1785,0.0236,66.96076929520247,1.4899654388427717,53.170000000000016,41.87395677178155,197.9255877503737,7245.0,2380.590328446411,197051.0,1071.199107177944
16001010224,4.791337322,Ada,0.3434,0.0034,0.0,0.064,0.0,89.16657924124664,1.4899654388427717,51.650000000000034,40.84092701581784,167.13552260398856,4958.0,2099.0901430477693,144896.0,1034.7841670914609
16001010225,11.97693609,Ada,0.2963,0.1757,0.2222,0.4478,0.2027,64.63925473094159,1.4899654388427717,49.77000000000004,40.92357476510316,160.37491577542437,9466.0,2131.8565565023346,269369.0,790.3523846890628
16001010313,60.09637577,Ada,0.4747,0.0642,0.0943,0.1886,0.0372,65.60366266806683,1.4899654388427717,52.25000000000006,40.94593196333276,107.13096396652809,22188.0,2093.4898947560773,619566.0,369.2069565878248
16001010321,12.91176752,Ada,0.6296,0.6014,0.7542,0.6061,0.2905,37.44382434925292,1.4899654388427717,52.25000000000006,44.57651881765635,93.08451901729046,8134.0,2338.732396170846,229670.0,629.96797203796
16001010322,4.602978784,Ada,0.5791,0.6824,0.4916,0.5556,0.75,46.543488583257655,1.4899654388427717,51.610000000000014,43.71886251144033,118.67139608402212,7916.0,2232.8543098071905,224736.0,1719.755917084844
16001010331,22.63406146,Ada,0.2593,0.0709,0.1987,0.1077,0.098,71.9724626193332,1.4899654388427717,50.05000000000001,41.30970385473367,130.05225032968838,22541.0,2257.1847783789462,646099.0,995.8884330077276
16001010332,7.755566138,Ada,0.4646,0.1182,0.0606,0.3468,0.1757,74.18946858220403,1.4899654388427717,50.650000000000034,43.463573334490135,141.84610109240575,13320.0,2277.671049045747,393404.0,1717.476166534885
16001010333,7.679194602,Ada,0.468,0.2669,0.4377,0.4242,0.125,62.83476371371023,1.4899654388427717,50.53000000000003,43.628859998052974,122.16988382115755,12434.0,2388.2541441020308,356753.0,1619.1802193372778
16001010334,13.33404567,Ada,0.202,0.1655,0.303,0.4209,0.1385,71.86842552470797,1.4899654388427717,50.43000000000001,40.19682149992558,111.00494701288474,7079.0,2135.5199971649,190752.0,530.8966367144594
16001010335,49.8804514,Ada,0.3704,0.0811,0.138,0.202,0.0642,79.44290854592205,1.4899654388427717,50.650000000000034,38.12389524615029,127.83962889056886,23244.0,2226.8628587548988,678291.0,465.99417903423387
16001010401,99.61506254,Ada,0.229,0.3311,0.2593,0.532,0.5372,76.98204675450386,0.0,50.51000000000005,38.7595021717876,140.6833954537514,21891.0,2163.6112035753918,590322.0,219.7559228676864
16001010402,13.54936002,Ada,0.596,0.0946,0.0269,0.1751,0.2264,66.09029318440271,0.0,54.51000000000005,42.14628085950452,181.961563604754,12461.0,2050.411763307516,333517.0,919.6744334497356
16001010501,1028.021226,Ada,0.7138,0.3784,0.4074,0.0,0.8041,9.934663278025088,0.0,67.71000000000004,51.18457657805949,166.98216908071322,8607.0,1451.0399507080656,214144.0,8.37239522134147
16001010503,664.2434073,Ada,0.7811,0.2027,0.4242,0.0404,0.0946,1.1820484664535114,1.4899654388427717,67.75000000000006,52.404507648810096,204.2538894802506,4515.0,1430.075459288829,108370.0,6.797207093635238
16001010504,7.672035297,Ada,0.6465,0.2297,0.2761,0.3165,0.1149,41.43122542765376,1.4899654388427717,54.670000000000016,43.80085543830473,218.9503375182304,7398.0,2189.7892225187625,190129.0,964.2812778628436
16003950100,1019.224408,Adams,0.4613,0.3953,0.2626,0.5354,0.527,96.97811987537328,0.0,48.23000000000002,29.6870154526368,99.46111646960496,1861.0,1057.648366263922,8067.0,1.825898188262383
16003950200,2527.348791,Adams,0.0168,0.6149,0.6263,0.8215,0.7601,70.28058907487977,0.0,62.190000000000055,37.01518437465668,122.80548734427649,2377.0,1095.4750950359626,60551.0,0.9405112616290248
16005000200,368.4860819,Bannock,0.1886,0.0743,0.064,0.6263,0.0574,73.31956929478012,2.705006599426269,57.950000000000045,36.515348479806406,70.54075371208836,3813.0,1137.1053787938918,39063.0,10.347744968654675
16005000300,11.13384374,Bannock,0.4411,0.723,0.8451,0.5926,0.6081,51.857021564842974,2.705006599426269,52.47000000000003,38.13147789244659,70.95728799700737,9380.0,1856.075565882072,158812.0,842.4763468074324
16005000400,10.40404272,Bannock,0.5421,0.1284,0.0404,0.3838,0.2365,66.53680030003551,2.705006599426269,49.03000000000003,37.14362770366204,70.95728799700737,5712.0,1987.15391789152,96145.0,549.0173535158264
16005000500,23.09869194,Bannock,0.0673,0.0338,0.1212,0.1246,0.1182,82.18615674415726,2.705006599426269,49.59000000000003,35.36874482353643,71.00322011646756,1957.0,1980.7348215747684,31450.0,84.72341226435698
16005000600,35.04099857,Bannock,0.3603,0.7872,0.9798,0.4613,0.7196,14.43590989368644,2.705006599426269,57.79000000000002,42.93517504418267,63.97502454950288,3792.0,1626.996074027787,58100.0,108.21609413969392
16005000700,3.943174272,Bannock,0.6195,0.4764,0.7104,0.0236,0.6149,47.31161780388344,2.705006599426269,55.09000000000003,42.5276271144272,62.90980127453805,4490.0,1759.728986268305,74398.0,1138.6765307034343
16005000800,3.799812366,Bannock,0.3906,0.7466,0.9529,0.1279,0.8412,19.268348288264374,2.705006599426269,52.53000000000003,42.436359956115176,62.92483166259278,3003.0,1854.5363292598845,51996.0,790.302180936689
16005000900,1.041011657,Bannock,0.1785,0.8243,0.7508,0.7205,0.9797,41.26414457017397,2.705006599426269,52.53000000000003,43.10661123775698,62.90980127453805,2346.0,2097.149271841589,42942.0,2253.577070174921
16005001000,1.520007479,Bannock,0.1953,0.3277,0.3131,0.2694,0.5878,45.05962332955173,2.705006599426269,50.610000000000014,42.63887055827195,62.90980127453805,3271.0,1869.825464605282,60788.0,2151.963095702637
16005001101,9.937316116,Bannock,0.5084,0.1689,0.1953,0.4848,0.0845,36.4513049162322,2.705006599426269,55.59000000000003,41.93928084872211,63.72613935192429,7739.0,1773.3322083546543,134631.0,778.78170621336
16005001102,5.537662319,Bannock,0.6566,0.5878,0.5455,0.3939,0.5135,25.804349490343743,2.705006599426269,53.57000000000005,42.59558843043894,62.90980127453805,3814.0,1723.201441904488,72138.0,688.7382762423005
16005001200,2.908906341,Bannock,0.2088,0.4291,0.1886,0.771,0.7095,30.70446681975042,2.705006599426269,52.73000000000002,42.84655514250037,65.31114366046133,3178.0,2029.3034515121733,61828.0,1092.5068144021072
16005001300,1.278793555,Bannock,0.5253,0.6182,0.4646,0.2593,0.8209,43.30221028880137,2.705006599426269,51.31,42.54265112757376,62.90980127453805,2718.0,1897.1126115568627,53513.0,2125.4408026790534
16005001400,4.462301707000001,Bannock,0.5892,0.7128,0.4377,0.7273,0.7466,30.475793873044022,2.705006599426269,52.170000000000016,42.46172127839164,64.63139630629665,4563.0,1911.66426705292,86527.0,1022.566446558742
16005001500,7.602850472,Bannock,0.4141,0.9189,0.899,0.9865,0.8953,44.666092208959824,2.705006599426269,52.170000000000016,40.53336526348318,69.40195067377077,5442.0,2039.5786018881304,100003.0,715.78416806196
16005001601,1.92915374,Bannock,0.2828,0.7297,0.9596,0.3401,0.6791,19.61517790248368,2.705006599426269,53.05000000000001,42.734227144641714,62.90980127453805,2796.0,1913.087096031506,43884.0,1449.3401650819185
16005001602,4.637831555,Bannock,0.5017,0.5101,0.3434,0.7677,0.5236,42.31659400698394,2.705006599426269,53.05000000000001,41.41139540065716,63.009847739172265,4083.0,1714.3290147632167,60000.0,880.3683254943053
16005001603,6.502802505,Bannock,0.3266,0.7027,0.9461,0.266,0.6385,22.083318584792284,2.705006599426269,52.39000000000004,41.57424685200383,62.91727825906949,2737.0,1601.1243392603767,45972.0,420.89545206017294
16005001700,14.13905235,Bannock,0.064,0.0473,0.1549,0.2862,0.0473,59.07904599004476,0.0,51.63000000000005,39.08426093173497,65.14697268382011,3545.0,1714.7203941712714,52126.0,250.72401687514792
16005001900,1714.685489,Bannock,0.1212,0.4628,0.5488,0.8956,0.4054,77.74997740447594,0.0,60.150000000000034,36.58996178162922,65.03734811644037,5212.0,992.357394405343,62139.0,3.039624487077
16005940000,473.2594778,Bannock,0.6768,0.7905,0.4175,0.7811,0.9189,57.91184518102681,2.705006599426269,59.29000000000002,34.722775432230165,82.57400998733868,2174.0,1183.333358518174,32531.0,4.593674510452667
16005981800,268.1623937,Bannock,0.0101,0.0203,0.0471,0.229,0.1115,83.80821545161197,2.705006599426269,55.49000000000001,33.034767322872575,66.74534056594189,312.0,926.4241525084389,5720.0,1.1634741012531469
16007950100,1310.488047,Bear Lake,0.3333,0.5,0.6902,0.6869,0.375,69.77861782977268,0.0,55.450000000000045,35.663554547172964,80.41109489569568,3244.0,1028.4082397176069,9419.0,2.4754136502246173
16007950200,1408.743127,Bear Lake,0.0606,0.0912,0.0875,0.4579,0.1926,88.13651533021563,0.0,52.870000000000005,31.50011446139946,83.51455970762788,2398.0,953.848788912436,436.0,1.7022265834273704
16009940000,966.7692905,Benewah,0.5387,0.848,0.7609,0.9192,0.8311,86.71878986458952,0.0,48.55000000000001,30.937380209983285,93.80366870231678,4491.0,1264.802726643192,31816.0,4.645368904588721
16009950100,1064.055938,Benewah,0.1178,0.7568,0.9663,0.7643,0.7027,94.40422813415682,0.0,45.35000000000002,28.6048015199612,123.52403003724784,4700.0,1195.513136819887,42757.0,4.41706101357239
16011940000,911.540634,Bingham,0.8182,0.9527,0.6364,0.9394,0.9932,53.35856258765895,0.0,61.07000000000005,39.394531607044925,113.79393313954998,2939.0,1036.7439907626742,38007.0,3.224211725047465
16011950100,102.6422403,Bingham,0.5758,0.3851,0.2963,0.2222,0.5203,87.48634955258309,0.0,53.21000000000004,32.87770824013443,145.89432591566543,8488.0,2193.4649617955347,84753.0,82.6949993997744
16011950200,1234.569097,Bingham,0.2727,0.375,0.367,0.7946,0.3378,87.45487049481758,0.0,60.63000000000005,34.55700142765532,141.12244976637368,3971.0,918.2420122135508,45227.0,3.2165068845879268
16011950300,2846.346486,Bingham,0.936,0.8547,0.633,0.9057,0.6588,31.249736766454795,0.0,63.27000000000004,42.733732121741866,127.38511449897813,6142.0,1174.5972328726498,88035.0,2.157853947230232
16011950400,87.07615673000001,Bingham,0.6431,0.5034,0.5387,0.4646,0.3547,83.31099745151829,0.0,53.21000000000004,34.95873491682681,114.20626674067464,7130.0,1898.0146589530632,86956.0,81.88234607216569
16011950500,50.7237104,Bingham,0.862,0.9088,0.8653,0.8418,0.7331,78.70108899341109,0.0,49.73000000000002,33.59442225727848,113.7684501404424,8103.0,1993.715953014546,101283.0,159.7477774417701
16011950600,87.19915159,Bingham,0.8687,0.625,0.4781,0.1684,0.6486,82.76875425666519,0.0,55.77000000000004,34.13813167868286,128.4765850946257,5520.0,1946.2455195592083,74685.0,63.30336820195661
16011950700,170.9815769,Bingham,0.7879,0.5642,0.1044,0.9024,0.625,87.58480417682158,0.0,57.370000000000005,33.083699885233415,128.0215233252747,4976.0,1695.4006730905537,69123.0,29.10255063860041
16013960100,4303.847844,Blaine,0.7609,0.3581,0.3468,0.3872,0.1791,11.390284722109168,0.0,64.07000000000005,43.59772190416562,227.0291298991035,5138.0,1189.397400685497,26008.0,1.1938154382392707
16013960200,815.4956252000001,Blaine,0.899,0.4527,0.2256,0.3569,0.4088,33.09110239512156,0.0,55.01000000000005,34.091081043719655,233.24547105167207,10442.0,1102.6077341438172,32788.0,12.804483160089427
16013960300,1475.549587,Blaine,0.5354,0.1791,0.5657,0.0572,0.0439,38.19073926340101,0.0,53.63000000000005,31.32203485403916,253.38222346822664,3884.0,1083.4114687277652,137.0,2.632239562952756
16013960500,281.2595195,Blaine,0.7946,0.3378,0.5791,0.1414,0.1351,44.15383258746024,0.0,50.650000000000034,31.67429301818016,246.77327851364936,3097.0,1204.0853910760095,515.0,11.011182858825867
16015950200,4939.536236,Boise,0.1919,0.348,0.4579,0.4512,0.3919,78.16783636340982,0.0,68.39000000000004,32.981831644305075,533.0529500439358,7148.0,1184.4388707862418,129627.0,1.4470994155087722
16017950100,1196.886214,Bonner,0.0774,0.3142,0.2559,0.8519,0.4628,83.98170352020342,0.0,39.29000000000002,23.383430918931968,56.1701889995468,2511.0,1197.248580135151,2575.0,2.097943790001745
16017950200,636.5128899,Bonner,0.1852,0.4122,0.8148,0.569,0.1993,91.55054333378766,0.0,44.29000000000002,26.39332791169324,63.45789909430158,8891.0,1396.6620292990476,28139.0,13.968295286835165
16017950300,6.960543615000001,Bonner,0.1044,0.5743,0.9091,0.3064,0.5473,23.023452756186085,0.0,40.610000000000014,28.32447418722773,66.71595494587116,3535.0,2675.3002219021355,18243.0,507.8626319332387
16017950400,331.4086925,Bonner,0.0303,0.5203,0.9226,0.7037,0.3412,87.9283730560815,0.0,39.99000000000001,25.71194067016714,60.373537325447785,7147.0,1308.9391636906114,23651.0,21.5655176274533
16017950500,167.77490680000002,Bonner,0.1684,0.6318,0.6566,0.5825,0.7872,74.6159010215259,0.0,42.23000000000002,28.43112855802915,45.29183366277745,3515.0,1553.3412299924476,28289.0,20.950689629588872
16017950600,1444.71608,Bonner,0.0438,0.2838,0.33,0.7744,0.3885,88.69004995770997,0.0,41.77000000000004,25.319518189807297,45.16829228804156,2036.0,1209.6294271770655,10928.0,1.4092734400796592
16017950700,327.4438647,Bonner,0.0404,0.6892,0.7374,0.899,0.7736,61.60257331519695,0.0,46.150000000000034,29.396616124949755,45.27145740950601,4651.0,1413.667681355878,31765.0,14.203961354601004
16017950800,612.3831422000001,Bonner,0.0943,0.2939,0.1785,0.3232,0.7432,69.831037396647,0.0,45.59000000000003,28.67131604771238,52.09791932669722,6013.0,1459.8778075536386,16386.0,9.819016210012188
16017950900,242.1260248,Bonner,0.101,0.1588,0.1515,0.8788,0.1655,61.95994631682362,0.0,41.93000000000001,25.01415216630865,57.1596038712536,4488.0,1744.3016014572756,9104.0,18.535801773919843
16019970100,3780.406638,Bonneville,0.1313,0.0608,0.1077,0.2929,0.1081,82.3170820310275,0.0,73.69000000000005,31.82990478341045,181.1063533983806,5781.0,935.0354352860936,25129.0,1.5292005737928769
16019970300,130.9742804,Bonneville,0.2357,0.1453,0.202,0.2391,0.2804,91.59809552170402,0.0,45.79000000000002,32.67143908975307,151.54109902926382,6979.0,2036.2831284945075,47207.0,53.28527080802347
16019970401,20.92040444,Bonneville,0.404,0.125,0.1818,0.1481,0.2162,74.22085805562656,0.0,50.51000000000005,35.4051308501458,135.88992887098684,2549.0,2023.8146854854056,21321.0,121.84276873377692
16019970402,35.90491823,Bonneville,0.1111,0.1892,0.2391,0.5152,0.2872,86.71316930259013,0.0,51.09000000000003,34.44016460145288,150.3339234373159,3949.0,2068.154865354635,28879.0,109.98493227873313
16019970403,10.45261265,Bonneville,0.8653,0.5709,0.4175,0.2761,0.4932,65.8085560732885,0.0,46.89000000000004,37.41224758394107,146.17656276718083,11796.0,2035.290748998926,95243.0,1128.5216811320372
16019970501,13.89699642,Bonneville,0.5724,0.3446,0.6465,0.4141,0.0811,84.30167245792327,0.0,52.07000000000005,36.70618786207953,180.0959590887608,8669.0,1989.585222163837,61617.0,623.8038593378294
16019970502,5.154831908,Bonneville,0.3737,0.25,0.2862,0.6599,0.1723,73.89103098426986,1.596877098083496,49.77000000000004,39.003419324615166,180.5142600834369,5729.0,2217.645753670835,40347.0,1111.3844451666648
16019970503,26.43077848,Bonneville,0.1515,0.1419,0.4276,0.2626,0.1047,80.97798634739507,0.0,48.99000000000001,35.70955788864952,181.0978687600405,5097.0,2146.4315129544057,36075.0,192.84335510045105
16019970601,3.088542079,Bonneville,0.5657,0.3682,0.0034,0.9933,0.5743,57.336547901624336,1.596877098083496,51.410000000000025,38.68407571778216,137.19400292634958,3123.0,2319.56550784486,27594.0,1011.1566946859136
16019970602,2.52816338,Bonneville,0.6599,0.7365,0.3939,0.9259,0.6926,45.40771489318615,1.596877098083496,48.21000000000004,39.27887423671222,154.40024038338402,6338.0,2458.7907010318536,45976.0,2506.958233055333
16019970603,2.532988891,Bonneville,0.3939,0.2128,0.3569,0.4815,0.0878,45.963876732127865,1.596877098083496,49.670000000000016,40.15676308817432,180.6113478062555,2428.0,2359.110600178489,17897.0,958.5513811872456
16019970700,7.667662292999999,Bonneville,0.9057,0.9459,0.9024,0.7138,0.9223,28.40081900601232,1.596877098083496,51.410000000000025,39.82639895455661,134.5254141328274,6076.0,2046.551045977465,56910.0,792.4188322100377
16019970800,1.525935777,Bonneville,0.303,0.6453,0.771,0.8148,0.5068,65.80288014605445,1.596877098083496,48.51000000000005,39.60219492038807,126.3829188536051,4229.0,2129.861631764893,38913.0,2771.41414713681
16019970900,3.320439713,Bonneville,0.1549,0.0541,0.0101,0.8249,0.0743,61.04936658208784,1.596877098083496,48.35000000000002,39.37066375296678,141.53300808228096,5150.0,2278.003869190548,47600.0,1550.9993992172206
16019971000,5.123407266,Bonneville,0.6162,0.7061,0.6532,0.6094,0.598,51.70478563141362,1.596877098083496,49.150000000000034,38.8652993844226,107.9605845163268,5350.0,1882.0972095261368,47157.0,1044.2269611287231
16019971100,1.759408193,Bonneville,0.5455,0.7331,0.6027,0.6566,0.7804,56.491815828117154,1.596877098083496,49.150000000000034,39.89499895338788,108.14175257429378,4263.0,2011.2699519986368,41136.0,2422.973825494741
16019971200,6.536060644999999,Bonneville,0.8114,0.9223,0.8586,0.6532,0.9426,37.70812418461369,1.596877098083496,50.01000000000005,39.27309854422078,109.6112550480726,5337.0,1897.6315254622832,49470.0,816.5468911434803
16019971301,15.08420361,Bonneville,0.6835,0.5236,0.3838,0.8855,0.3007,62.48739695355701,1.596877098083496,50.01000000000005,34.76122587795589,107.226338287048,7318.0,1917.7527824404365,64960.0,485.1432789695684
16019971302,5.591116781,Bonneville,0.8114,0.7432,0.7643,0.9428,0.277,69.77615579574932,1.596877098083496,49.150000000000034,36.36725007569345,105.92782092094416,6030.0,1830.6759884661883,55310.0,1078.4965215699722
16019971400,69.72474489,Bonneville,0.6263,0.1858,0.1582,0.2963,0.1453,76.73316147840288,1.596877098083496,53.71000000000004,34.21213207020786,131.4605253621205,9783.0,2064.8651605316195,87051.0,140.30886761126163
