,COUNTY,FIPS,RPL_THEME3,RPL_THEMES,RPL_THEME4,RPL_THEME2,RPL_THEME1,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
0,Ada,16001000100,0.697,0.8209,0.8788,0.2357,0.8345,28.182532796997872,1.4899654388427717,41.71000000000004,40.52506948145112,231.01914063421737,2628.0
1,Ada,16001000201,0.0505,0.0405,0.2795,0.0741,0.0709,18.368578663224035,1.4899654388427717,50.81,45.0714924295248,,2082.0
2,Ada,16001000202,0.3872,0.0169,0.064,0.1111,0.0068,16.335136377101904,1.4899654388427717,50.370000000000005,45.985883029631296,,3660.0
3,Ada,16001000302,0.6296,0.4358,0.7273,0.1515,0.2669,80.68346475163285,1.4899654388427717,42.190000000000055,41.02082328976408,226.71669781208038,2339.0
4,Ada,16001000303,0.2323,0.3007,0.5623,0.5084,0.1959,67.46612305133287,1.4899654388427717,41.49000000000001,38.42459046295495,,1381.0
5,Ada,16001000304,0.6094,0.1554,0.0976,0.1987,0.2568,71.97309207671722,1.4899654388427717,45.49000000000001,37.48227601124814,,4220.0
6,Ada,16001000400,0.6397,0.5777,0.798,0.1582,0.4155,61.26585097187668,1.4899654388427717,41.71000000000004,40.41224705720701,226.71669781208038,4175.0
7,Ada,16001000500,0.2155,0.1993,0.3367,0.2424,0.2534,86.65098076679175,1.4899654388427717,43.03000000000003,40.73943007553216,226.71669781208038,3871.0
8,Ada,16001000600,0.3805,0.0236,0.1448,0.037,0.0203,90.1949454763596,1.4899654388427717,41.870000000000005,40.251226543841696,227.72201808289316,3646.0
9,Ada,16001000701,0.0875,0.098,0.6801,0.0943,0.0169,72.92200055541124,1.4899654388427717,44.71000000000004,41.04720976458166,,3021.0
10,Ada,16001000702,0.4545,0.0135,0.0438,0.0673,0.0034,24.11575348853681,1.4899654388427717,54.97000000000003,46.65321665842501,,2111.0
11,Ada,16001000802,0.5623,0.1149,0.1919,0.165,0.0777,78.76497390077459,1.4899654388427717,42.690000000000055,41.93053240594372,233.40919715166086,3559.0
