,COUNTY,FIPS,Overall Vulnerability,Housing Type and Transportation,Socioencomic Status,Household Composition and Disability ,Minority Status and Language,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
14,Ada,16001001201,0.06,0.0609,0.0,0.2329,0.3799,88.05298838856726,1.3931264877319336,43.07000000000005,42.446202427144414,226.71669781208035,2208.0
15,Ada,16001001202,0.82,0.9175,0.383,0.8243,0.7347,49.79414681170133,1.3931264877319336,44.910000000000025,43.42783685999344,227.11719019756723,4259.0
16,Ada,16001001400,0.774,0.8243,0.304,0.8781,0.7311,49.227014619758506,1.3931264877319336,45.59000000000003,43.39480382904142,231.71014925701857,3480.0
17,Ada,16001001500,0.315,0.1899,0.057,0.6881,0.5949,64.4090753811209,1.3931264877319336,42.410000000000025,41.610469962934495,233.40919715166086,2291.0
18,Ada,16001001600,0.229,0.5232,0.279,0.2365,0.2616,47.63334908919014,1.3931264877319336,43.650000000000034,42.58861145354706,233.40919715166086,2846.0
19,Ada,16001001700,0.734,0.7526,0.48,0.5878,0.8136,53.11786006541527,1.3931264877319336,42.29000000000002,41.64282157676353,233.40919715166086,3651.0
20,Ada,16001001800,0.43,0.4444,0.089,0.6272,0.6774,57.84082343608421,1.3931264877319336,45.77000000000004,43.13185244861096,233.39941051608668,2927.0
21,Ada,16001001900,0.232,0.1254,0.021,0.663,0.4946,47.57292554097801,1.3931264877319336,45.190000000000055,44.27496627618036,232.32370280631022,3257.0
22,Ada,16001002000,0.946,0.9749,0.831,0.7741,0.8458,20.305629280028583,1.3931264877319336,45.690000000000055,44.722731745411984,229.03816488855185,3860.0
23,Ada,16001002100,0.093,0.1003,0.093,0.4946,0.0681,4.359445489815613,1.3931264877319336,53.950000000000045,48.54706823407989,233.42823374963308,1262.0
24,Ada,16001002201,0.039,0.0573,0.003,0.1003,0.4157,53.20743127095855,1.3931264877319336,45.31,42.55118759836318,0.0,6529.0
25,Ada,16001002221,0.025,0.0716,0.014,0.1254,0.3297,69.27704638389207,1.3931264877319336,43.97000000000003,41.57711168014895,232.51835608871295,5518.0
26,Ada,16001002222,0.0,0.0071,0.039,0.1182,0.0,60.165818306801945,0.0,42.63000000000005,40.94507630053838,233.01687273780485,3218.0
27,Ada,16001002302,0.666,0.9462,0.362,0.5017,0.6379,35.93655111252882,1.3931264877319336,45.690000000000055,44.15422379491545,230.88470130270434,5081.0
28,Ada,16001002310,0.318,0.4014,0.146,0.2831,0.7025,41.35465944156881,1.3931264877319336,44.27000000000004,42.97021695934702,232.1130205392839,6168.0
29,Ada,16001002311,0.329,0.3799,0.164,0.4229,0.577,48.43306485984034,1.3931264877319336,44.99000000000001,43.644452412524,0.0,6105.0
30,Ada,16001002410,0.017,0.0788,0.017,0.086,0.3189,68.27304693333568,1.3931264877319336,42.89000000000004,42.07740509085152,227.12003028768981,4619.0
31,Ada,16001002411,0.132,0.0824,0.053,0.3512,0.4265,66.47448185707113,1.3931264877319336,42.89000000000004,42.4058775427452,230.6587311694754,3448.0
32,Ada,16001002412,0.67,0.4623,0.465,0.8387,0.6845,48.3424585088111,1.3931264877319336,42.35000000000002,38.79720964749544,236.54330316362822,2197.0
33,Ada,16001002413,0.139,0.1397,0.086,0.2795,0.4265,71.54607600856465,1.3931264877319336,43.09000000000003,41.5542739473124,234.63886761623988,5568.0
34,Ada,16001010100,0.035,0.2078,0.096,0.2258,0.0465,16.329216153820482,1.3931264877319336,54.170000000000016,48.45864326199676,243.96940484879337,3767.0
35,Ada,16001010201,0.089,0.1863,0.125,0.1684,0.2652,21.2835173077154,0.0,54.650000000000034,48.817615636377326,248.66916885179143,6196.0
36,Ada,16001010221,0.014,0.086,0.186,0.0967,0.0752,80.24650759428759,1.3931264877319336,42.63000000000005,38.46591280206568,243.8022041512636,4051.0
37,Ada,16001010222,0.15,0.1935,0.179,0.2939,0.3476,64.16698165035135,1.3931264877319336,44.950000000000045,40.18226380361564,0.0,8177.0
38,Ada,16001010223,0.107,0.0358,0.121,0.2114,0.4121,62.84661577315639,1.3931264877319336,47.47000000000003,41.537338934103474,238.87074212853997,4093.0
39,Ada,16001010310,0.075,0.0286,0.175,0.1827,0.3261,76.73220291937767,1.3931264877319336,42.79000000000002,38.37767591980365,0.0,17019.0
40,Ada,16001010313,0.096,0.1792,0.046,0.0896,0.4444,61.0717480723998,1.3931264877319336,44.03000000000003,39.67680626108747,229.52888512926478,13013.0
41,Ada,16001010321,0.501,0.6702,0.275,0.4301,0.6021,30.81903236194199,1.3931264877319336,44.610000000000014,43.40455753970976,232.14074486055534,4784.0
42,Ada,16001010322,0.512,0.5412,0.265,0.6845,0.5232,43.06087371820328,1.3931264877319336,43.49000000000001,42.03019958387917,231.47306991646755,4564.0
43,Ada,16001010331,0.068,0.1075,0.064,0.1792,0.3512,64.78270054608667,1.3931264877319336,43.51000000000005,40.27862367947415,240.5299416675216,13024.0
44,Ada,16001010332,0.279,0.2544,0.29,0.5125,0.3942,56.80151083862482,1.3931264877319336,42.93000000000001,41.70509220443047,243.06400370778496,7570.0
45,Ada,16001010333,0.193,0.2974,0.05,0.301,0.5268,46.85320297704141,1.3931264877319336,43.53000000000003,42.5114678089666,238.76939053239144,7203.0
46,Ada,16001010401,0.351,0.215,0.458,0.4516,0.4731,68.94669492614187,0.0,43.23000000000002,38.118987923487246,237.01721339162088,12356.0
47,Ada,16001010402,0.186,0.0322,0.487,0.1541,0.4874,52.73993531181136,0.0,45.63000000000005,41.26073818263146,234.63651362815145,7105.0
48,Ada,16001010501,0.458,0.4731,0.587,0.0035,0.8387,8.59264090552488,0.0,54.55000000000001,49.20483484273083,237.39257140423922,5109.0
49,Ada,16001010502,0.222,0.2258,0.236,0.2186,0.6093,1.0358634647286864,1.3931264877319336,55.870000000000005,52.02885449079989,0.0,6801.0
50,Adams,16003950100,0.455,0.2652,0.899,0.4623,0.2544,94.56388545559687,0.0,41.59000000000003,30.217398909414925,333.53675277479635,1344.0
51,Adams,16003950200,0.376,0.2939,0.681,0.5161,0.1756,65.3961739376442,0.0,53.77000000000004,37.60216662900898,260.54492689384085,1707.0
52,Bannock,16005000100,0.795,0.2401,0.985,0.7956,0.7706,59.98067950743007,2.1220664978027344,47.59000000000003,34.5834934990676,0.0,1645.0
53,Bannock,16005000200,0.028,0.025,0.24,0.1433,0.1326,67.25663995100854,2.1220664978027344,52.09000000000003,39.2480318305665,110.12023716581005,2972.0
54,Bannock,16005000300,0.928,0.9139,0.863,0.9354,0.5591,58.10385537044668,2.1220664978027344,46.31,38.36466657966856,123.09535223245615,7225.0
55,Bannock,16005000400,0.247,0.043,0.62,0.1577,0.5412,69.02585745113575,2.1220664978027344,39.93000000000001,32.2128374542595,123.09535223245615,4321.0
56,Bannock,16005000500,0.007,0.0215,0.215,0.1039,0.0071,83.37840578616975,2.1220664978027344,38.190000000000055,33.08152675960194,123.13204036963216,1483.0
57,Bannock,16005000600,0.781,0.8817,0.802,0.4802,0.5806,15.864333184525387,2.1220664978027344,49.33000000000004,46.25892810796776,102.46325922353724,2714.0
58,Bannock,16005000700,0.304,0.706,0.523,0.1218,0.1648,46.385685303309984,2.1220664978027344,48.93000000000001,43.1094856209744,102.19291859865194,3425.0
59,Bannock,16005000800,0.648,0.9713,0.91,0.025,0.4623,20.663154313566288,2.1220664978027344,44.71000000000004,43.09610247715925,102.19673312711221,2184.0
60,Bannock,16005000900,0.702,0.7598,0.978,0.4157,0.4086,48.17845416167195,2.1220664978027344,44.07000000000005,43.2729447427681,102.19291859865194,1733.0
61,Bannock,16005001000,0.365,0.3369,0.394,0.5017,0.4193,44.28416032131192,2.1220664978027344,44.93000000000001,44.28777340129753,102.19291859865194,2526.0
62,Bannock,16005001101,0.064,0.1146,0.168,0.1146,0.2974,36.94281063649302,2.1220664978027344,47.57000000000005,44.9093054988732,104.30889114528885,5806.0
63,Bannock,16005001102,0.573,0.5627,0.731,0.5627,0.3189,26.18099440576852,2.1220664978027344,46.950000000000045,45.242319117600935,102.19291859865194,3043.0
64,Bannock,16005001200,0.58,0.5734,0.451,0.8172,0.3691,28.643114620377425,2.1220664978027344,45.55000000000001,43.597806122448986,108.43013297188695,2387.0
65,Bannock,16005001300,0.691,0.6129,0.81,0.4874,0.5806,46.7847955407559,2.1220664978027344,44.43000000000001,43.52878319516654,102.19291859865194,2227.0
66,Bannock,16005001400,0.867,0.7813,0.946,0.6881,0.5663,34.882807901456275,2.1220664978027344,43.93000000000001,41.4189894880986,106.66456634864399,3577.0
67,Bannock,16005001500,0.369,0.2759,0.397,0.6523,0.3297,49.40442521930083,2.1220664978027344,43.33000000000004,37.64141252496776,119.05554001551137,4204.0
68,Bannock,16005001601,0.802,0.8172,0.949,0.3978,0.6344,21.84161651322216,2.1220664978027344,43.33000000000004,42.24690605763232,102.19291859865194,2042.0
69,Bannock,16005001602,0.437,0.2329,0.372,0.6702,0.5734,41.19211734323962,2.1220664978027344,43.33000000000004,40.40188185069812,102.37794038344038,3021.0
70,Bannock,16005001603,0.516,0.4336,0.921,0.2867,0.3799,21.61979564873972,2.1220664978027344,44.83000000000004,41.94767736973664,102.20674622392488,2084.0
71,Bannock,16005001700,0.003,0.0143,0.075,0.0645,0.0215,57.81998021402852,0.0,44.83000000000004,41.40996858151843,102.85389074052782,2712.0
72,Bannock,16005001800,0.408,0.7992,0.655,0.0501,0.2473,77.82636741108723,2.1220664978027344,46.690000000000055,35.80521312505282,0.0,249.0
73,Bannock,16005001900,0.401,0.405,0.609,0.6738,0.0394,51.84333730432784,0.0,51.29000000000002,38.92323511665449,113.96884982447799,4015.0
74,Bear Lake,16007950100,0.598,0.6093,0.566,0.8422,0.215,44.54740749476037,0.0,48.77000000000004,36.11669498880723,72.40869016822533,3174.0
75,Bear Lake,16007950200,0.175,0.1971,0.354,0.5806,0.0107,71.3522675085377,0.0,46.450000000000045,32.51966651132609,76.48205990844444,2354.0
76,Benewah,16009950100,0.62,0.8315,0.673,0.6415,0.1612,97.48419701678051,0.0,41.690000000000055,21.635580342736493,347.1002910411881,4113.0
77,Benewah,16009950200,0.817,0.681,0.842,0.7777,0.5555,94.12743880338672,0.0,39.71000000000004,25.21509908106048,0.0,3826.0
78,Bingham,16011950100,0.645,0.4265,0.727,0.5949,0.62,85.90619482689743,0.0,43.51000000000005,37.279826504694014,144.46528338490754,6337.0
79,Bingham,16011950200,0.505,0.362,0.387,0.5663,0.663,81.0617739194489,0.0,48.63000000000005,37.92264585104967,132.89876887853677,3014.0
80,Bingham,16011950300,0.827,0.6379,0.813,0.4659,0.9534,30.708299758614555,0.0,51.150000000000034,41.48966742167693,136.7759911157805,4636.0
81,Bingham,16011950400,0.673,0.767,0.261,0.7706,0.6559,87.87540086746984,0.0,43.53000000000003,37.34995668981167,120.9877302985941,5393.0
82,Bingham,16011950500,0.967,0.9103,0.896,0.9713,0.767,85.1527293795889,0.0,41.13000000000005,35.26716511956392,121.78539265799404,5985.0
83,Bingham,16011950600,0.548,0.3655,0.584,0.3727,0.7741,87.40376977728226,0.0,43.370000000000005,36.49015973814236,124.85025069382563,4264.0
84,Bingham,16011950700,0.53,0.2007,0.605,0.4408,0.8172,89.89035673202544,0.0,41.610000000000014,35.12285955557049,142.14120908963588,3756.0
85,Bingham,16011950800,0.974,0.939,0.931,0.9605,0.7956,54.25844062500717,0.0,49.23000000000002,41.03315722566857,0.0,2288.0
86,Blaine,16013960100,0.272,0.5304,0.114,0.0358,0.7491,15.99702295282817,0.0,54.190000000000055,42.30261789637757,178.23622306957932,3825.0
87,Blaine,16013960200,0.311,0.4982,0.107,0.1362,0.7885,54.10323282006085,0.0,46.71000000000004,33.44929738903052,182.85965518404848,7559.0
88,Blaine,16013960300,0.161,0.2831,0.136,0.0179,0.6451,55.61556661980693,0.0,42.910000000000025,29.02230491909167,201.86136647403092,2777.0
89,Blaine,16013960500,0.419,0.5555,0.43,0.0286,0.7634,67.6104487818982,0.0,40.21000000000004,31.629368705913784,209.27213096573325,2172.0
90,Boise,16015950200,0.555,0.577,0.659,0.4444,0.4372,78.21503244125182,0.0,52.55000000000001,34.95961759575552,392.17027057614456,5754.0
91,Bonner,16017950100,0.422,0.4229,0.763,0.5268,0.0824,81.83646842823794,0.0,34.35000000000002,18.91676070929713,342.8092539627591,1830.0
92,Bonner,16017950200,0.25,0.5161,0.526,0.2903,0.0501,91.75316307569106,0.0,37.55000000000001,21.36758894118653,302.90600227933123,6583.0
93,Bonner,16017950300,0.709,0.7777,0.688,0.6379,0.4659,24.64781663665962,0.0,28.79000000000002,24.53518618470564,305.78041848327666,2705.0
94,Bonner,16017950400,0.487,0.7455,0.405,0.7383,0.0609,92.62693329652704,0.0,38.81,19.48051835212988,303.19769191227186,5332.0
95,Bonner,16017950500,0.824,0.7491,0.974,0.7634,0.3763,91.78645797899983,0.0,38.49000000000001,21.30353306457422,330.6032226537447,2578.0
96,Bonner,16017950600,0.344,0.3548,0.637,0.4086,0.1935,91.20878205950731,0.0,37.77000000000004,19.90280334190666,320.21174405026227,1504.0
97,Bonner,16017950700,0.724,0.4802,0.939,0.896,0.2867,90.36073762872223,0.0,42.49000000000001,21.15342412509802,325.2335768033162,3463.0
98,Bonner,16017950800,0.258,0.2903,0.827,0.215,0.0573,86.98201227386767,0.0,43.43000000000001,22.903210934157016,307.1057749648155,4491.0
99,Bonner,16017950900,0.182,0.1541,0.555,0.4372,0.0143,68.47366751571087,0.0,33.47000000000003,21.96556228518881,303.12700607396073,3269.0
100,Bonneville,16019970100,0.121,0.172,0.254,0.4265,0.0179,82.23094176035909,0.0,48.05000000000001,33.3433415217304,123.18908310055606,868.0
101,Bonneville,16019970200,0.01,0.0107,0.007,0.0788,0.2831,35.45608962942419,0.0,47.49000000000001,41.21103971356765,0.0,2653.0
102,Bonneville,16019970300,0.118,0.1182,0.258,0.2222,0.2401,94.34725131626904,0.0,38.89000000000004,36.16643077397264,131.69699409378956,4276.0
103,Bonneville,16019970401,0.236,0.2186,0.308,0.3942,0.405,76.73960406110537,0.0,40.49000000000001,37.11939399839163,124.236784436354,1581.0
104,Bonneville,16019970402,0.129,0.1111,0.207,0.4731,0.0931,90.1411960937919,0.0,43.13000000000005,36.33418381588714,121.34113825838578,2436.0
105,Bonneville,16019970403,0.602,0.4946,0.512,0.4193,0.8243,63.87990196439352,0.0,38.39000000000004,35.9709997954035,121.91896685108918,7036.0
106,Bonneville,16019970501,0.433,0.5483,0.437,0.6308,0.2258,87.47578179389372,0.0,39.25000000000006,32.44005200642052,114.93655747921444,5213.0
107,Bonneville,16019970502,0.1,0.1326,0.272,0.2043,0.1541,78.6269356802078,1.6114912033081037,39.13000000000005,35.095436384928,114.85044896602624,3475.0
108,Bonneville,16019970503,0.111,0.0179,0.032,0.62,0.1254,83.46114749090036,0.0,40.97000000000003,35.628030801014184,120.33673624258049,3179.0
109,Bonneville,16019970601,0.168,0.0537,0.172,0.4587,0.4193,59.90723393357792,1.6114912033081037,41.27000000000004,38.68170308746851,123.76805371046069,1928.0
110,Bonneville,16019970602,0.587,0.4301,0.544,0.7132,0.5376,49.50903822706177,1.6114912033081037,39.51000000000005,39.02370234204797,120.22609817163922,3762.0
111,Bonneville,16019970603,0.086,0.1612,0.01,0.1075,0.4587,51.71476226149922,1.6114912033081037,39.57000000000005,38.94618012422366,115.76313440022643,1426.0
112,Bonneville,16019970700,0.978,0.9677,0.964,0.982,0.7383,28.67941992705953,1.6114912033081037,41.51000000000005,40.196164523836686,124.72723969928892,3813.0
113,Bonneville,16019970800,0.616,0.6236,0.39,0.939,0.3512,70.40136066050124,1.6114912033081037,40.35000000000002,39.69435800425637,127.65394290844884,2560.0
114,Bonneville,16019970900,0.046,0.0035,0.035,0.2544,0.3297,71.39062964681709,1.6114912033081037,40.03000000000003,39.07476948554947,132.66280536780604,3123.0
115,Bonneville,16019971000,0.476,0.5949,0.118,0.7455,0.4838,55.94352867765593,1.6114912033081037,40.110000000000014,39.11731151414081,135.14983640509374,3168.0
116,Bonneville,16019971100,0.741,0.7562,0.677,0.5663,0.6523,59.24199134199129,1.6114912033081037,40.35000000000002,40.12447719014937,134.21046864874765,2418.0
117,Bonneville,16019971200,0.971,0.9283,0.906,0.8028,0.9354,38.45689829863419,1.6114912033081037,40.31,39.32312146277761,133.68227704919562,3161.0
118,Bonneville,16019971301,0.268,0.2724,0.15,0.3691,0.6308,63.05547078970787,1.6114912033081037,39.97000000000003,37.2806488241988,134.5496378369413,4622.0
119,Bonneville,16019971302,0.275,0.4121,0.082,0.3225,0.62,71.55220748906213,1.6114912033081037,40.07000000000005,38.18294341900443,135.00623464584348,3567.0
120,Bonneville,16019971400,0.146,0.4695,0.06,0.1612,0.3154,77.44322833446037,1.6114912033081037,43.97000000000003,37.663489852786064,137.09627834191625,5956.0
121,Bonneville,16019971500,0.243,0.2365,0.103,0.129,0.8637,40.27508335662955,0.0,47.31,40.28078813491897,138.2300921871696,1217.0
122,Boundary,16021970100,0.541,0.5017,0.58,0.7634,0.2365,96.50971927164927,0.0,39.670000000000016,22.419930558480623,310.0224110643934,4361.0
123,Boundary,16021970200,0.684,0.724,0.777,0.7562,0.2114,89.3963263112352,0.0,43.370000000000005,19.45257127731751,308.9684574104348,4113.0
124,Butte,16023970100,0.806,0.8064,0.792,0.5985,0.6057,11.572717864191125,0.0,50.53000000000003,39.99490873208276,172.85191685938304,2537.0
125,Camas,16025970100,0.082,0.301,0.154,0.0931,0.1792,58.78544894145632,0.0,51.57000000000005,36.5950024056044,170.48113898744225,850.0
126,Canyon,16027020100,0.921,0.8996,0.759,0.8494,0.7419,12.768189994525406,1.5599308013916016,42.81,42.21333786437096,193.64181283116346,618.0
127,Canyon,16027020200,0.996,0.9641,0.928,0.9856,0.9964,55.05883746605156,1.5599308013916016,43.950000000000045,42.733047875927205,193.6418128311635,2432.0
128,Canyon,16027020300,0.956,0.7921,0.935,0.8853,0.896,58.50910856451146,1.5599308013916016,42.81,41.65049861495844,193.6418128311635,2512.0
129,Canyon,16027020400,0.913,0.6487,0.767,0.9318,0.8673,53.950446639844415,1.5599308013916016,42.27000000000004,41.57523588662453,0.0,3341.0
130,Canyon,16027020500,0.86,0.8387,0.741,0.6021,0.7849,69.20304263302572,1.5599308013916016,42.09000000000003,41.124590607101936,0.0,7493.0
131,Canyon,16027020600,0.77,0.6308,0.336,0.9641,0.8064,59.24678073859396,1.5599308013916016,43.950000000000045,41.36305306042315,0.0,7241.0
132,Canyon,16027020700,0.695,0.6057,0.645,0.405,0.8458,57.55555137762289,1.5599308013916016,44.03000000000003,40.35106679713976,208.27852321627563,7505.0
133,Canyon,16027020900,0.34,0.3405,0.182,0.3655,0.6917,62.20729839492714,1.5599308013916016,42.09000000000003,37.71984219013404,0.0,16193.0
134,Canyon,16027021000,0.853,0.8709,0.347,0.8817,0.8422,60.990166581047504,1.5599308013916016,43.870000000000005,39.282809451510616,0.0,12628.0
135,Canyon,16027021100,0.394,0.8028,0.197,0.2007,0.5125,77.19345549650355,1.8014917373657244,43.97000000000003,38.02676970068124,218.05508758254322,9730.0
136,Canyon,16027021200,0.899,0.6917,0.573,0.9426,0.9677,45.862677071797705,1.8014917373657244,43.97000000000003,41.01676097243445,221.45084642854454,4293.0
137,Canyon,16027021300,0.992,1.0,0.989,0.8637,1.0,27.017345100540624,1.8014917373657244,43.59000000000003,42.15299436484848,221.19646315126025,2117.0
138,Canyon,16027021500,0.939,0.9569,0.77,0.7204,0.9103,55.83963107681201,1.8014917373657244,42.410000000000025,41.62260074108386,220.2323286767383,3095.0
139,Canyon,16027021600,0.849,0.7168,0.333,0.9892,0.8924,49.55446301529448,1.8014917373657244,42.410000000000025,40.60405326285833,219.8863735057668,2410.0
140,Canyon,16027021700,0.878,0.8888,0.534,0.724,0.8602,55.33031830300743,1.8014917373657244,43.63000000000005,40.488625152129806,223.9110309629218,6232.0
141,Canyon,16027021800,0.322,0.0931,0.401,0.3261,0.7204,67.94114025121846,1.8014917373657244,45.190000000000055,36.289721634764746,223.8149828703649,3420.0
142,Canyon,16027021901,0.72,0.3978,0.569,0.9211,0.7132,77.6764941768403,0.0,42.03000000000003,38.84981597817118,220.61043024010073,3007.0
143,Canyon,16027021902,0.716,0.6523,0.698,0.3333,0.9175,57.61456325982447,1.8014917373657244,53.950000000000045,41.43288227283748,0.0,7781.0
144,Canyon,16027022100,0.917,0.663,0.853,0.9068,0.8028,80.14586019437817,0.0,47.99000000000001,36.62784495868167,218.73114175555622,2847.0
145,Canyon,16027022200,0.896,0.5663,0.903,0.6559,0.9892,77.20996244824192,0.0,46.190000000000055,37.72820854332151,215.78085164637136,2790.0
146,Canyon,16027022300,0.491,0.4659,0.232,0.3297,0.9247,63.341716663749125,0.0,50.73000000000002,38.10768022996022,220.5325256833263,3737.0
147,Canyon,16027022400,0.2,0.1505,0.225,0.1397,0.6702,74.60727850405729,0.0,46.55000000000001,36.493001996357656,237.30141017132235,2680.0
148,Caribou,16029960100,0.551,0.7096,0.419,0.6236,0.362,67.68643760816255,0.0,48.690000000000055,36.25298480597366,99.68492445365132,3597.0
149,Caribou,16029960200,0.336,0.4802,0.222,0.7096,0.1648,85.13847899653214,0.0,46.51000000000005,34.47861600907047,94.75170119094238,2614.0
150,Cassia,16031950100,0.462,0.3512,0.412,0.344,0.7992,28.20319585915999,0.0,54.53000000000003,43.21160534152121,122.46230719128442,2400.0
151,Cassia,16031950200,0.562,0.3082,0.745,0.3082,0.7777,87.31960624587704,0.0,49.33000000000004,34.52823424085988,150.64365065041366,2661.0
152,Cassia,16031950300,0.727,0.7383,0.286,0.7921,0.7921,91.77894385196592,2.5716371536254883,39.450000000000045,31.64228381231147,153.7079839154003,3964.0
153,Cassia,16031950400,1.0,0.9928,0.982,1.0,0.939,44.70756222043302,2.5716371536254883,39.59000000000003,36.33405105361553,176.91622179551524,3554.0
154,Cassia,16031950500,0.559,0.5698,0.132,0.706,0.7275,81.67509487131403,2.5716371536254883,40.21000000000004,33.950447337808214,157.64334610191415,4204.0
155,Cassia,16031950600,0.566,0.5125,0.422,0.3405,0.8817,45.59788503356242,0.0,50.29000000000002,39.47574477691698,134.53437167331893,1989.0
156,Clark,16033950100,0.96,0.7132,0.971,0.8315,0.9928,32.787807814149154,0.0,48.83000000000004,37.48355411993676,182.45001267350372,864.0
157,Clearwater,16035970100,0.44,0.2043,0.953,0.6129,0.0788,97.4274604661224,0.0,59.190000000000055,21.883980024336868,403.68230329416593,2623.0
158,Clearwater,16035970200,0.885,0.8207,0.87,0.8064,0.5197,82.42495747303015,0.0,38.51000000000005,28.321393059489665,0.0,5235.0
159,Custer,16037990200,0.569,0.5555,0.82,0.3835,0.4014,33.69252665492198,0.0,48.450000000000045,32.666425665369296,0.0,3748.0
160,Elmore,16039980100,0.953,0.896,0.956,0.6451,0.9749,55.86215571398894,0.0,64.89000000000004,40.91220537803802,0.0,2592.0
161,Elmore,16039980200,0.383,0.1756,0.501,0.3046,0.6989,11.651537653419156,0.38315391540527166,56.83000000000004,50.05085116422424,0.0,8283.0
162,Elmore,16039980300,0.892,0.8566,0.594,0.7311,0.853,6.624410128193779,0.38315391540527166,58.410000000000025,54.20122915904324,0.0,3536.0
163,Elmore,16039980400,0.888,0.9032,0.648,0.5412,0.9318,17.80169323933743,0.38315391540527166,57.77000000000004,51.06673274155818,0.0,7635.0
164,Elmore,16039980500,0.265,0.3333,0.505,0.0322,0.534,6.720240402498388,0.0,56.03000000000003,51.62025089855409,0.0,3007.0
165,Franklin,16041970100,0.523,0.3799,0.691,0.5734,0.3978,63.24562128173356,0.0,49.13000000000005,37.36054915624408,85.04904771347353,4673.0
166,Franklin,16041970200,0.333,0.2508,0.559,0.2365,0.5161,70.8166739168045,0.0,46.450000000000045,34.387456927100885,79.84952899532496,5262.0
167,Fremont,16043970100,0.057,0.1433,0.311,0.1756,0.0286,73.42033160437602,0.0,49.870000000000005,33.62447715811023,165.22272323146487,1159.0
168,Fremont,16043970200,0.831,0.6559,0.817,0.5483,0.853,89.20824764160876,0.0,43.910000000000025,33.54636230757619,151.9887265841737,2827.0
169,Fremont,16043970300,0.792,0.8781,0.666,0.5197,0.7168,90.9825044554151,0.0,42.190000000000055,32.73842123776898,165.31530602653524,6163.0
170,Gem,16045960100,0.254,0.1182,0.498,0.3763,0.3906,37.754153062883205,0.0,55.21000000000004,44.730140798625456,277.86898480858645,3418.0
171,Gem,16045960200,0.749,0.5913,0.508,0.8888,0.681,45.3750427737726,0.0,53.79000000000002,42.835704466238994,252.08283932728543,4374.0
172,Gem,16045960300,0.813,0.7956,0.623,0.8207,0.6093,68.653654900046,0.0,50.53000000000003,40.39833830021666,268.92920742245025,5405.0
173,Gooding,16047960100,0.942,0.8853,0.774,0.9283,0.8207,22.368810346894836,0.0,55.29000000000002,45.361807296046216,162.91337278428458,5978.0
174,Gooding,16047960200,0.759,0.6881,0.426,0.6594,0.9426,62.32594366171259,0.0,54.63000000000005,36.40131541295601,160.8643427294994,6341.0
175,Idaho,16049960100,0.322,0.3906,0.806,0.258,0.086,88.57268072214846,0.0,45.79000000000002,24.04542437819421,389.15149611929775,1711.0
176,Idaho,16049960200,0.731,0.8745,0.799,0.8279,0.1111,73.55341808379417,0.0,47.43000000000001,30.47404874479562,437.0495736531361,5253.0
177,Idaho,16049960300,0.483,0.6129,0.795,0.2616,0.2759,56.03704783806063,0.0,49.83000000000004,33.771389707438765,390.40764254088924,1771.0
