,COUNTY,FIPS,Overall Vulnerability,Housing Type and Transportation,Socioencomic Status,Household Composition and Disability ,Minority Status and Language,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
178,Idaho,16049960400,0.537,0.5842,0.788,0.6774,0.025,78.64670504286303,0.0,46.13000000000005,28.23011265303289,464.9398243650097,1112.0
179,Idaho,16049960500,0.835,0.6415,0.942,0.8673,0.4408,75.37318927710491,0.0,41.35000000000002,31.306682547941577,0.0,3492.0
180,Jefferson,16051960100,0.784,0.6666,0.888,0.2473,0.9641,35.21559250608947,0.0,54.13000000000005,42.12202396276503,191.25496874424343,2515.0
181,Jefferson,16051960200,0.372,0.1648,0.415,0.4874,0.5913,90.15478170868482,0.0,52.33000000000004,38.06878685223742,154.7757302369895,2647.0
182,Jefferson,16051960300,0.799,0.6845,0.652,0.7455,0.7096,86.56214562028633,0.0,43.55000000000001,39.24415533820497,141.45854910501734,4486.0
183,Jefferson,16051960400,0.293,0.3225,0.634,0.1505,0.3727,89.39056359147025,0.0,44.31,36.88787943997311,144.2493556008369,6884.0
184,Jerome,16053970100,0.688,0.3118,0.659,0.577,0.9283,38.37610270165846,0.0,53.93000000000001,41.40891167459496,141.3905898471507,2172.0
185,Jerome,16053970200,0.874,0.8279,0.516,0.6989,0.9426,76.67792187881933,0.0,50.190000000000055,35.01410991676871,156.7459528678807,3066.0
186,Jerome,16053970300,0.81,0.5878,0.612,0.81,0.8315,92.6622820730927,0.0,34.53000000000003,29.635793409763853,161.4442541142217,3561.0
187,Jerome,16053970400,0.87,0.3584,0.781,0.9462,0.8996,58.55299556065165,0.0,38.35000000000002,35.01690470696815,136.90262333731025,2234.0
188,Jerome,16053970500,0.663,0.7275,0.433,0.3584,0.8888,64.66017804918607,0.8704242706298846,48.75000000000006,37.37633106298713,131.39650627538077,4960.0
189,Kootenai,16055000100,0.469,0.3046,0.845,0.4982,0.2724,90.16135651030376,0.0,37.110000000000014,27.751385128862555,306.3461271664414,4196.0
190,Kootenai,16055000200,0.225,0.2114,0.551,0.448,0.0896,89.22023123212901,2.3011312484741193,40.150000000000034,28.17823147080166,290.7611746461594,5898.0
191,Kootenai,16055000300,0.286,0.4372,0.44,0.3906,0.2043,84.45661381165723,0.0,41.53000000000003,30.40409340476945,0.0,7903.0
192,Kootenai,16055000400,0.627,0.853,0.483,0.7383,0.2437,74.53903979414048,1.2855033874511719,41.370000000000005,32.05840120837241,0.0,8747.0
193,Kootenai,16055000500,0.498,0.3297,0.734,0.6164,0.2903,36.23850542544406,1.2855033874511719,42.39000000000004,39.17282376600046,269.42861269688973,7723.0
194,Kootenai,16055000600,0.379,0.3763,0.562,0.5913,0.1397,46.089746036597305,2.3011312484741193,40.79000000000002,36.78526780059306,0.0,7118.0
195,Kootenai,16055000700,0.519,0.6451,0.376,0.8709,0.1362,47.37144563183174,2.3011312484741193,42.870000000000005,39.46569230878201,284.1090851835278,11348.0
196,Kootenai,16055000800,0.164,0.1577,0.469,0.3548,0.1039,49.78790970505559,2.3011312484741193,39.23000000000002,35.99571716459268,263.90137533520385,2771.0
197,Kootenai,16055000900,0.881,0.9964,0.967,0.9498,0.1003,30.785557952300454,2.3011312484741193,39.13000000000005,37.01006077940657,276.8232588220616,3492.0
198,Kootenai,16055001000,0.261,0.405,0.408,0.3799,0.1971,78.99558627604875,2.3011312484741193,42.170000000000016,36.872867855842735,0.0,6638.0
199,Kootenai,16055001100,0.071,0.0,0.143,0.2652,0.2939,91.52767836516416,2.3011312484741193,38.170000000000016,35.592304915665885,300.6086012091339,1401.0
200,Kootenai,16055001200,0.534,0.7419,0.444,0.8458,0.0358,60.30853350615784,2.3011312484741193,39.13000000000005,37.85658042697105,300.9134517215848,4297.0
201,Kootenai,16055001300,0.777,0.7347,0.824,0.8996,0.2795,54.20549832350214,2.3011312484741193,38.71000000000004,37.061792039611525,297.12254387026235,2508.0
202,Kootenai,16055001400,0.451,0.81,0.462,0.2724,0.3297,30.242314174339278,2.3011312484741193,36.03000000000003,27.775553125931825,295.76442101597786,1806.0
203,Kootenai,16055001500,0.448,0.3189,0.537,0.7813,0.2329,59.47240311057706,2.3011312484741193,36.03000000000003,34.594696187450374,295.76442101597786,2217.0
204,Kootenai,16055001600,0.584,0.7025,0.702,0.3369,0.4695,46.50704164639672,0.0,34.49000000000001,30.236223581160846,295.76442101597786,1751.0
205,Kootenai,16055001700,0.114,0.2867,0.243,0.1648,0.1146,86.90358429556474,2.3011312484741193,38.190000000000055,28.193098173993857,301.7296426219859,2835.0
206,Kootenai,16055001800,0.05,0.0681,0.071,0.1935,0.301,84.46159981563021,2.3011312484741193,37.410000000000025,26.5403368165126,300.1436985703929,5387.0
207,Kootenai,16055001900,0.358,0.6308,0.494,0.4516,0.0322,93.7302058770004,0.0,39.370000000000005,26.05563164915324,305.49502084754397,1740.0
208,Kootenai,16055002000,0.021,0.0501,0.229,0.1111,0.1433,84.3475779196747,2.3011312484741193,37.81,28.98297680111716,284.3209905728701,2190.0
209,Kootenai,16055002100,0.623,0.1684,0.756,0.7275,0.663,75.1363257335096,0.0,43.690000000000055,33.80253405498634,0.0,1546.0
210,Latah,16057005100,0.634,0.8924,0.917,0.0107,0.5089,89.40277927163473,0.0,41.51000000000005,36.79002809975418,411.94135277080716,6274.0
211,Latah,16057005200,0.207,0.5197,0.297,0.0824,0.3082,95.04818336565415,0.0,39.51000000000005,32.06960617606802,406.0091349945213,4895.0
212,Latah,16057005300,0.301,0.7168,0.577,0.0215,0.172,83.02762736297818,0.0,38.73000000000002,36.421941613387226,413.47960314947414,5275.0
213,Latah,16057005400,0.745,0.982,1.0,0.0143,0.6594,82.861067803624,0.0,40.81,37.1230000534404,413.8167983917419,5331.0
214,Latah,16057005500,0.283,0.491,0.491,0.362,0.1146,93.65020817359635,0.0,40.79000000000002,30.44072956550066,357.76993001792056,3060.0
215,Latah,16057005600,0.218,0.0896,0.53,0.387,0.2544,96.46141512639898,0.0,39.170000000000016,29.217394955901828,398.3568388227483,2790.0
216,Latah,16057005700,0.157,0.3476,0.318,0.3189,0.043,85.96198040423332,0.0,42.410000000000025,34.86906736701031,448.8448175462807,2395.0
217,Lemhi,16059980100,0.426,0.1792,0.709,0.7956,0.129,43.42099186466377,0.0,50.170000000000016,29.206686965664044,0.0,2212.0
218,Lemhi,16059980200,0.609,0.6021,0.849,0.7168,0.1075,47.57105470976072,0.0,49.97000000000003,35.04803337765564,0.0,2575.0
219,Lemhi,16059980300,0.405,0.2293,0.881,0.5519,0.0716,27.49981147737438,0.0,51.57000000000005,29.2694316175414,0.0,2032.0
220,Lewis,16061950100,0.763,0.448,0.784,0.9103,0.5806,70.3948926279656,0.0,34.63000000000005,30.411498501922505,0.0,1447.0
221,Lewis,16061950200,0.204,0.1039,0.379,0.4767,0.2293,73.90345949506354,0.0,38.610000000000014,32.6945421088359,0.0,1761.0
222,Lewis,16061950300,0.24,0.2688,0.448,0.4014,0.2078,74.78059694284393,0.0,42.07000000000005,29.967854799311656,422.7560253585292,31.0
223,Lincoln,16063950100,0.838,0.7706,0.749,0.5376,0.8351,13.567865888965011,0.0,57.170000000000016,44.19327956336546,169.6890005758003,3546.0
224,Madison,16065950100,0.154,0.0967,0.326,0.1469,0.4516,66.453554654635,0.0,50.690000000000055,40.89758093764319,172.75158100810532,4079.0
225,Madison,16065950200,0.842,0.9784,0.835,0.534,0.5519,50.33201888139849,0.0,43.55000000000001,39.67045399774556,171.1002043968642,2041.0
226,Madison,16065950301,0.544,0.9856,0.96,0.0,0.1505,46.52145378060451,0.0,44.01000000000005,43.66403784897885,172.84258687018172,3708.0
227,Madison,16065950302,0.577,0.9892,0.992,0.0071,0.2007,66.15095409608197,0.0,43.23000000000002,40.989220425867416,164.33980196173363,6782.0
228,Madison,16065950400,0.494,0.8673,0.713,0.0681,0.3082,92.33371857217114,0.0,44.370000000000005,33.79852442706244,170.8140736006332,4072.0
229,Madison,16065950500,0.415,0.4193,0.716,0.172,0.4551,93.35124978465234,0.0,49.110000000000014,36.16678675248064,157.8282500103183,3348.0
230,Minidoka,16067980100,0.591,0.129,0.455,0.7347,0.9068,77.20668193430875,0.0,50.05000000000001,34.53037419203253,0.0,2882.0
231,Minidoka,16067980200,0.655,0.4587,0.519,0.5232,0.8745,81.60048787223239,2.4528741836547834,36.03000000000003,32.12391486887262,0.0,4837.0
232,Minidoka,16067980300,0.659,0.62,0.476,0.3154,0.9784,30.04307753301843,0.0,50.89000000000004,40.9751523318696,0.0,2517.0
233,Minidoka,16067980400,0.964,0.6917,0.878,0.9892,0.9605,86.23147734764743,0.0,36.55000000000001,30.61005058358807,0.0,3719.0
234,Minidoka,16067980500,0.989,0.9211,0.924,0.9175,0.9569,88.71712090110839,0.0,37.97000000000003,30.546714931453927,0.0,3614.0
235,Nez Perce,16069990600,0.652,0.7849,0.358,0.9247,0.3046,27.09141101585975,0.3297529220581037,38.93000000000001,37.59193573264782,0.0,4164.0
236,Nez Perce,16069990700,0.354,0.8458,0.157,0.3476,0.2508,43.884883933937616,0.3297529220581037,49.03000000000003,31.89213546386494,0.0,4429.0
237,Nez Perce,16069990800,0.078,0.0645,0.218,0.2508,0.1827,33.81050216168769,0.0,39.53000000000003,37.97766195949645,0.0,3075.0
238,Nez Perce,16069990900,0.465,0.6774,0.34,0.8924,0.0035,52.149346305055325,0.0,38.150000000000034,37.12668337654859,0.0,2475.0
239,Nez Perce,16069991000,0.043,0.0752,0.193,0.1971,0.1218,29.55522497977333,0.3297529220581037,39.35000000000002,37.4387997778836,0.0,4402.0
240,Nez Perce,16069990100,0.752,0.3655,0.838,0.8602,0.6164,65.78743757838828,0.0,46.51000000000005,35.87785722411934,0.0,3786.0
241,Nez Perce,16069990200,0.103,0.0394,0.329,0.3082,0.0967,77.39498647265432,0.0,42.410000000000025,36.87098031140432,0.0,285.0
242,Nez Perce,16069990300,0.856,0.7741,0.86,0.7885,0.5412,40.1692103196857,0.3297529220581037,47.47000000000003,38.09076428952993,0.0,4128.0
243,Nez Perce,16069990400,0.308,0.4767,0.301,0.5842,0.1577,33.47246883806393,0.3297529220581037,37.77000000000004,36.082237369687256,0.0,2811.0
244,Nez Perce,16069990500,0.297,0.6272,0.161,0.4838,0.215,35.82443920833659,0.3297529220581037,38.29000000000002,36.90977584450194,0.0,2974.0
245,Oneida,16071960100,0.444,0.3727,0.641,0.663,0.1899,52.5081164954487,0.0,51.870000000000005,38.31101642533569,107.95011215094674,3494.0
246,Owyhee,16073940300,0.612,0.2437,0.996,0.5555,0.5053,23.96662881276881,0.0,48.57000000000005,38.074779639767634,0.0,289.0
247,Owyhee,16073950101,0.985,0.8602,0.874,0.9749,0.982,79.77739766954042,0.0,41.27000000000004,31.51834373767079,210.28652809628664,3304.0
248,Owyhee,16073950102,0.924,0.7311,0.867,0.7025,0.9677,66.76562255445052,0.0,44.85000000000002,32.10179914257335,215.5745071167496,2671.0
249,Owyhee,16073950200,0.713,0.5448,0.724,0.4336,0.8673,9.255008139957264,0.0,58.35000000000002,42.42484413220439,178.28271954236138,2813.0
250,Payette,16075980100,0.706,0.8136,0.365,0.6093,0.7777,9.694031486229605,0.0,53.370000000000005,43.93666673519119,0.0,4998.0
251,Payette,16075980200,0.906,0.8351,0.695,0.9677,0.6881,83.21992095266852,3.4179229736328125,47.27000000000004,35.68480904674227,0.0,2578.0
252,Payette,16075980300,0.698,0.4551,0.322,0.9569,0.8243,49.28998132791423,3.4179229736328125,53.59000000000003,38.1886686401056,0.0,6174.0
253,Payette,16075980400,0.788,0.5519,0.885,0.6881,0.6487,49.38706598211565,0.0,56.39000000000004,36.35641532200432,0.0,3732.0
254,Power,16077980100,0.508,0.387,0.706,0.2759,0.6415,50.948762530053656,2.081576347351074,55.370000000000005,33.232049242119714,0.0,1339.0
255,Power,16077980200,0.935,0.9068,0.63,0.8566,0.9498,27.715205153389004,0.0,53.29000000000002,40.40006583467032,0.0,5080.0
256,Shoshone,16079960200,0.473,0.5985,0.591,0.681,0.0645,98.9223767278334,0.0,36.07000000000005,23.980484308142945,261.766302419153,3886.0
257,Shoshone,16079960300,0.767,0.8494,0.684,0.9784,0.2222,94.94079766578106,0.0,37.27000000000004,26.252172747185835,304.5822077011163,3602.0
258,Shoshone,16079960400,0.641,0.6594,0.548,0.8745,0.2688,96.00656244362716,0.0,32.85000000000002,25.768587198428577,328.9135277676936,4384.0
259,Teton,16081960100,0.362,0.5053,0.2,0.1863,0.7562,93.3675460564022,0.0,43.39000000000004,28.556273350386256,131.08135361031856,5177.0
260,Twin Falls,16083980100,0.39,0.4157,0.369,0.0394,0.8853,15.917057763419844,0.0,50.910000000000025,40.05994059161458,0.0,258.0
261,Twin Falls,16083980200,0.526,0.258,0.473,0.5591,0.7562,25.389450575160737,0.0,56.370000000000005,37.65687196898714,0.0,1681.0
262,Twin Falls,16083980300,0.412,0.2616,0.211,0.5304,0.7526,77.13451323180401,0.0,46.09000000000003,33.40811443679591,0.0,3816.0
263,Twin Falls,16083980400,0.931,0.7885,0.627,0.9964,0.8781,73.18953305657698,0.0,37.01000000000005,31.95114080356992,0.0,3134.0
264,Twin Falls,16083980500,0.397,0.2795,0.293,0.6021,0.5412,76.7583033154285,0.0,37.59000000000003,34.19598638469358,0.0,4109.0
265,Twin Falls,16083980600,0.172,0.1469,0.204,0.2437,0.5268,68.09892833549256,0.0,38.950000000000045,34.2008102356916,0.0,2259.0
266,Twin Falls,16083980700,0.605,0.6738,0.283,0.8351,0.4731,50.73382732481666,0.8704242706298846,46.49000000000001,38.09616502423271,0.0,7624.0
267,Twin Falls,16083980800,0.903,0.6989,0.856,0.9534,0.6738,20.537144918770416,0.8704242706298846,41.05000000000001,40.51968678595279,0.0,4439.0
268,Twin Falls,16083980900,0.387,0.5376,0.043,0.7598,0.3584,58.68040119228475,0.8704242706298846,44.33000000000004,39.815976076463,0.0,7697.0
269,Twin Falls,16083981000,0.637,0.4516,0.602,0.7849,0.4982,25.75429348937755,0.8704242706298846,41.05000000000001,38.81575398347341,0.0,6110.0
270,Twin Falls,16083981100,0.91,0.9462,0.892,0.6344,0.7419,2.9415232256543327,0.8704242706298846,41.07000000000005,40.6041218637993,0.0,2652.0
271,Twin Falls,16083981200,0.982,0.9318,0.913,0.9103,0.9103,50.60015601433818,0.8704242706298846,41.07000000000005,37.67718376487755,0.0,5578.0
272,Twin Falls,16083981300,0.48,0.4874,0.25,0.6451,0.5627,72.0091431906002,0.0,44.33000000000004,32.92634074640308,0.0,5556.0
273,Twin Falls,16083981400,0.677,0.5268,0.72,0.2258,0.9856,77.63027393921234,0.0,49.51000000000005,32.40707262072552,0.0,790.0
274,Valley,16085970100,0.347,0.4408,0.268,0.7455,0.1433,43.688587427548384,0.0,46.93000000000001,29.10638611128548,444.32522985265825,1759.0
275,Valley,16085970200,0.211,0.5089,0.189,0.2078,0.344,61.31454187702704,0.0,40.63000000000005,26.5943095193512,488.0147685363855,1665.0
276,Valley,16085970300,0.032,0.3118,0.139,0.043,0.0537,73.34238543569111,0.0,40.43000000000001,28.163879870669664,466.1258349177323,3066.0
277,Washington,16087970100,0.29,0.2222,0.598,0.4695,0.1863,32.14807194541323,0.0,53.51000000000005,41.1037582381238,235.2751634709231,1408.0
278,Washington,16087970200,0.863,0.9534,0.351,0.853,0.81,17.469400658125444,0.0,51.03000000000003,40.60141393271955,218.00070197309887,3424.0
279,Washington,16087970300,0.845,0.7634,0.752,0.5017,0.9032,22.27793952646774,0.0,51.53000000000003,41.316396097400144,189.75727610686383,3899.0
