FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001000100,4.307719265999999,Ada,0.5926,0.5152,0.9327,0.0236,0.5253,27.08311218671552,1.5839881896972656,52.57000000000005,42.15554159861356,789.019063428222,4704.0,3601.231837055141,133776.0,1091.9931661117678
16001000201,14.22068577,Ada,0.0707,0.1919,0.5219,0.3434,0.1145,16.8196367833011,1.5839881896972656,60.27000000000004,44.43118478971936,789.0117864616765,3813.0,3002.20476102828,104726.0,268.1305291228582
16001000202,33.73954765,Ada,0.2862,0.0303,0.0303,0.1448,0.0438,16.04202349017605,1.5839881896972656,60.39000000000004,45.54570773405482,813.471404246962,6534.0,2824.0857769141057,174737.0,193.65997635122412
16001000302,2.058651898,Ada,0.6128,0.5118,0.697,0.101,0.5017,83.36109336921675,1.5839881896972656,51.99000000000001,42.04017871649945,813.5927138626578,3984.0,3319.1440612835663,107612.0,1935.2470438885243
16001000303,2.042010898,Ada,0.6397,0.4141,0.431,0.2727,0.3872,70.8480914502976,1.5839881896972656,50.29000000000002,41.27426941155238,813.5927138626578,2468.0,3360.547718480196,63612.0,1208.6125507053978
16001000304,4.1376294,Ada,0.7037,0.1987,0.1684,0.0774,0.266,74.85660847111134,1.5839881896972656,56.27000000000004,42.7882380329461,813.6594127943862,7726.0,3198.983868021841,192367.0,1867.252780058069
16001000400,3.864664029,Ada,0.7677,0.6835,0.8687,0.2391,0.4983,61.63899637750352,1.5839881896972656,52.27000000000004,41.16203908690817,813.5927138626578,7237.0,3527.663208205051,193923.0,1872.6077986842768
16001000500,3.111137169,Ada,0.3468,0.1818,0.2997,0.1347,0.1818,85.52489452862106,1.5839881896972656,54.51000000000005,41.76986937339166,813.5927138626578,7057.0,3482.4054891792057,185349.0,2268.302429837352
16001000600,2.105607033,Ada,0.5825,0.037,0.1886,0.0269,0.0101,87.92842448472618,1.5839881896972656,52.73000000000002,41.90636795202151,807.8507691277979,6656.0,3539.191910884452,171155.0,3161.0836664601893
16001000701,2.852417586,Ada,0.3199,0.1414,0.6902,0.0404,0.0269,71.4644939934963,1.5839881896972656,54.99000000000001,42.26120596655927,775.3681177198887,5564.0,3470.698403994978,156901.0,1950.6260329163456
16001000702,16.520812720000002,Ada,0.1279,0.0067,0.0539,0.0505,0.0202,26.215255571350383,1.5839881896972656,60.27000000000004,43.87924032168429,775.4264035812892,3942.0,2879.2442589613997,106785.0,238.608116126626
16001000802,2.804452323,Ada,0.4377,0.0943,0.1852,0.0842,0.0909,72.78817381983829,1.5839881896972656,51.910000000000025,41.99301747730061,775.3681177198887,6533.0,3244.099815715875,200156.0,2329.5100959361184
16001000803,2.378081309,Ada,0.4175,0.0269,0.037,0.0438,0.0774,69.20854879110719,1.5839881896972656,53.190000000000055,42.033488133089634,775.4216011593865,5221.0,3101.5497785333646,167476.0,2195.467404853145
16001000804,3.119933892,Ada,0.569,0.303,0.6431,0.0135,0.4242,60.17050848651587,1.5839881896972656,51.47000000000003,41.376499710835205,775.3681177198885,6659.0,3408.4889843521405,192554.0,2134.3400951778885
16001000805,2.893388456,Ada,0.2492,0.0034,0.0202,0.0539,0.0067,81.45847857416143,1.5839881896972656,51.31,41.46595033653726,775.4149983993667,3744.0,3142.3302966698675,123173.0,1293.984564096844
16001000900,2.656206554,Ada,0.7912,0.7037,0.8889,0.0101,0.8754,49.72578769300921,1.5839881896972656,51.910000000000025,41.2995856428819,775.3681177198887,6895.0,3398.889496935183,200592.0,2595.807163270782
16001001000,4.4230898,Ada,0.5589,0.3636,0.7138,0.0303,0.3502,72.50736720263464,1.5839881896972656,52.77000000000004,41.79878080448647,794.0479965701086,7150.0,3411.807035292212,235135.0,1616.5170329573684
16001001100,5.628969352,Ada,0.8418,0.9158,0.8114,0.6734,0.936,31.269959790095548,1.5839881896972656,52.23000000000002,41.71960527044976,813.5927138626578,4982.0,3430.6571165531805,137378.0,885.0643321107924
16001001201,2.129131059,Ada,0.3098,0.2795,0.2323,0.4613,0.3805,84.1042927490508,1.5839881896972656,52.31,42.110993077828944,813.5927138626578,4057.0,3396.6911369940767,111495.0,1905.472179765896
16001001202,3.308602461,Ada,0.4512,0.4983,0.8552,0.2458,0.3098,53.68285600040761,1.5839881896972656,53.63000000000005,43.24619759064601,799.7036863800236,7651.0,3392.313450702708,203754.0,2312.456721587381
16001001400,2.643151065,Ada,0.6801,0.7542,0.8148,0.3737,0.7441,54.32955480223376,1.5839881896972656,53.650000000000034,43.201957398787,783.7483289202801,6404.0,3250.6652116901173,200850.0,2422.8656790753653
16001001500,2.541475705,Ada,0.1751,0.1212,0.2828,0.1313,0.1684,68.80088964500668,1.5839881896972656,51.79000000000002,41.63939076618004,775.3681177198887,4171.0,3282.4411041958856,129426.0,1641.172485652386
16001001600,3.127048829,Ada,0.532,0.3199,0.3131,0.0337,0.6263,50.81951800944879,1.5839881896972656,52.670000000000016,42.1876446601927,775.3681177198886,5044.0,3171.241560295339,158386.0,1613.0224616969035
16001001700,2.071692547,Ada,0.8148,0.6229,0.4747,0.1852,0.7104,61.14434458638419,1.5839881896972656,51.910000000000025,41.76820775516392,775.3681177198887,6917.0,3227.2853656786483,218782.0,3338.815892356444
16001001800,3.612584676,Ada,0.3401,0.3737,0.4074,0.5185,0.3367,62.52194234602159,1.5839881896972656,54.150000000000034,42.83095785957289,762.6874903857212,5435.0,3125.307786445017,166364.0,1504.4630056998003
16001001900,2.866107672,Ada,0.5253,0.3098,0.1178,0.569,0.4646,49.57178468517303,1.5839881896972656,54.150000000000034,43.95476308451614,644.5307470346803,6116.0,3165.6752908620897,157883.0,2133.9044794964707
16001002000,4.4545779670000005,Ada,0.9327,0.9596,0.9933,0.266,0.9024,25.043935622268386,1.5839881896972656,54.410000000000025,44.20621565740045,733.6775383567204,6987.0,3296.901992806155,191474.0,1568.4987560573545
16001002100,46.60304911,Ada,0.0505,0.0337,0.0404,0.1987,0.165,5.631853569853766,1.5839881896972656,64.47000000000003,46.99477327647141,754.5583853433493,2247.0,2913.131156487931,70090.0,48.21572929050779
16001002221,9.187670116,Ada,0.4916,0.1178,0.0909,0.3939,0.1212,73.15972868569712,1.5839881896972656,53.21000000000004,41.490971961505146,661.2369084312971,10435.0,2890.865682661951,332783.0,1135.7612831383465
16001002222,5.24260658,Ada,0.5017,0.0572,0.0572,0.1852,0.0808,73.51316269390031,0.0,51.09000000000003,41.32893438151595,703.831512757451,6085.0,2846.794977763878,194078.0,1160.682173484778
