FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001000100,4.326350159,Ada,0.5387,0.771,0.8653,0.2997,0.8552,27.925583109056795,1.4884748458862305,51.53000000000003,42.51015103622333,471.40139593127736,4403.0,3349.1156121759705,104596.0,1017.716975783975
16001000201,14.24455556,Ada,0.0202,0.1684,0.8047,0.1448,0.064,17.759402893766314,1.4884748458862305,58.31,44.90880469475722,471.40837034255054,3649.0,2667.50317003287,71858.0,256.1680485312383
16001000202,33.76655167,Ada,0.1347,0.0034,0.0505,0.0539,0.0034,15.834661602715212,1.4884748458862305,59.77000000000004,46.00161872197654,455.70894655058726,6130.0,2478.76892392466,124372.0,181.54059851620025
16001000302,2.089301575,Ada,0.6296,0.5791,0.7879,0.1717,0.4074,78.04394363719005,1.4884748458862305,50.450000000000045,42.23309951109522,455.7378119826315,3803.0,3015.3353329881284,97805.0,1820.2254980830137
16001000303,2.153634573,Ada,0.3131,0.2828,0.569,0.3064,0.2458,66.84556037217797,1.4884748458862305,49.13000000000005,41.52023746396283,455.7378119826315,2322.0,3069.7935830483984,59216.0,1078.1773422059566
16001000304,4.093523872,Ada,0.8418,0.2256,0.2054,0.1886,0.1515,66.0391958313822,1.4884748458862305,55.51000000000005,43.11471917448754,456.0326825493437,7138.0,2885.158716414277,171565.0,1743.7299068473592
16001000400,3.945852113,Ada,0.5253,0.6465,0.8316,0.0707,0.7576,58.442666017874544,1.4884748458862305,50.57000000000005,41.266006754750826,455.7378119826315,6796.0,3259.1275376000854,168891.0,1722.3149285321429
16001000500,3.0992903160000003,Ada,0.4512,0.0976,0.1178,0.202,0.1212,85.9632946636113,1.4884748458862305,51.870000000000005,41.58617690691585,455.7378119826315,6590.0,3193.540875915864,164298.0,2126.293224606713
16001000600,2.072902027,Ada,0.367,0.0471,0.1313,0.1145,0.0606,88.44100196134474,1.4884748458862305,51.25000000000006,41.90214598350983,459.39780680606736,6139.0,3254.950889913831,119030.0,2961.548553688592
16001000701,2.852417612,Ada,0.2694,0.138,0.596,0.1246,0.0337,72.06612976914602,1.4884748458862305,52.79000000000002,42.78055938339964,480.10269713401806,5203.0,3197.578296551438,128634.0,1824.0667068213293
16001000702,16.523460019999998,Ada,0.4242,0.0236,0.0539,0.0404,0.0168,23.75221595288136,1.4884748458862305,58.650000000000034,44.36731534406248,480.0140553139647,3691.0,2537.807696675611,71584.0,223.37936458419804
16001000802,2.8030508160000003,Ada,0.5017,0.2458,0.3704,0.3603,0.1448,70.0253053743143,1.4884748458862305,51.51000000000005,42.61942164320613,480.10269713401806,6110.0,2922.069743497654,152151.0,2179.767831936444
16001000803,2.375226247,Ada,0.468,0.0673,0.1111,0.0236,0.1684,63.48078970112287,1.4884748458862305,52.71000000000004,42.75363479953669,480.0186683343927,4886.0,2750.7205204675124,124645.0,2057.067197775876
16001000804,3.121335389,Ada,0.5926,0.2424,0.5253,0.0505,0.2694,60.8420018421859,1.4884748458862305,50.43000000000001,42.05754121899852,480.10269713401806,6231.0,3124.947097343398,156213.0,1996.26096636679
16001000805,2.878843485,Ada,0.1549,0.0,0.0101,0.0269,0.0,78.16416462998748,1.4884748458862305,51.47000000000003,41.97379091277954,480.0290420501424,3499.0,2808.8951037978977,91241.0,1215.4186284288394
16001000900,2.654953144,Ada,0.7205,0.6263,0.8923,0.0101,0.7475,48.53434146181838,1.4884748458862305,50.670000000000016,41.85392931374148,480.10269713401806,6447.0,3120.9376702855443,163238.0,2428.291442570182
