FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001000100,4.290472208,Ada,0.6272,0.63,0.8422,0.1863,0.67,28.56857084511892,,55.73000000000002,43.295712614167954,,3161.0,,64821.0,736.7487415734823
16001000200,48.34291995,Ada,0.3799,0.125,0.3942,0.0752,0.028,15.193207662695366,,64.87,47.821292717404425,,7073.0,,121262.0,146.30891156999712
16001000301,6.183234462000001,Ada,0.491,0.136,0.3261,0.0716,0.025,73.18384350750831,,57.89000000000004,42.82812995232399,,6844.0,,147100.0,1106.8640599124672
16001000302,2.057457956,Ada,0.5949,0.756,0.8637,0.9032,0.344,81.20709101760575,,54.610000000000014,42.81480030262387,,2688.0,,57436.0,1306.466551193039
16001000400,3.959828478,Ada,0.6953,0.738,0.9247,0.4121,0.616,60.52640234547074,,54.09000000000003,42.072305506337344,,4910.0,,101520.0,1239.9526967592055
16001000500,3.094456921,Ada,0.4265,0.179,0.1362,0.2688,0.315,89.69858306727868,,56.21000000000004,42.48875585432359,,4740.0,,97665.0,1531.7712028345927
16001000600,2.065208159,Ada,0.448,0.143,0.344,0.0465,0.111,92.02561441571603,,55.410000000000025,43.03515473654362,,4405.0,,72663.0,2132.95690354669
16001000700,19.38290978,Ada,0.5017,0.189,0.5304,0.0573,0.078,31.38228595723921,,66.01000000000005,46.22736181209934,,6411.0,,127323.0,330.7552928206427
16001000801,5.886933795,Ada,0.4802,0.215,0.5806,0.0609,0.129,71.8279118919167,,55.690000000000055,42.6864541897268,,6966.0,,153217.0,1183.29851202276
16001000802,2.818506758,Ada,0.5698,0.197,0.2473,0.2974,0.068,69.99581951551721,,54.99000000000001,43.05494474244994,,4421.0,,95072.0,1568.5610784687713
16001000803,2.333674704,Ada,0.3655,0.053,0.0465,0.1326,0.1,64.8785036897093,,56.77000000000004,43.33369157952996,,3495.0,,76781.0,1497.6380358451192
16001000900,2.6541073390000003,Ada,0.7025,0.594,0.9318,0.0537,0.541,46.16452667408078,,53.77000000000004,42.22467732989512,,4631.0,,101747.0,1744.8427695259838
16001001000,4.463609222,Ada,0.724,0.681,0.9426,0.5448,0.247,75.15693393893883,,55.29000000000002,42.83481657327358,,4834.0,,109643.0,1082.9801086023476
16001001100,5.532476161999999,Ada,0.9211,0.949,0.9605,0.81,0.738,31.18366371089978,,54.09000000000003,42.54501808178383,,3333.0,,72175.0,602.4427222828042
16001001201,2.146885194,Ada,0.3799,0.06,0.0609,0.2329,0.0,88.35133357204121,,53.59000000000003,42.94397941739677,,2750.0,,62096.0,1280.925504393785
16001001202,3.238438061,Ada,0.7347,0.82,0.9175,0.8243,0.383,49.62154410007169,,56.09000000000003,43.86246718040121,,5139.0,,111009.0,1586.8761122493488
16001001400,2.640226085,Ada,0.7311,0.774,0.8243,0.8781,0.304,59.11044749544219,,56.370000000000005,44.09681735433105,,4317.0,,94509.0,1635.0872467044803
16001001500,2.559051632,Ada,0.5949,0.315,0.1899,0.6881,0.057,68.34124775502787,,53.57000000000005,42.38853048267679,,2825.0,,61205.0,1103.9245807604714
16001001600,3.163079692,Ada,0.2616,0.229,0.5232,0.2365,0.279,52.53406699067159,,56.13000000000005,43.166669857256856,,3431.0,,75439.0,1084.70235785637
16001001700,2.042765568,Ada,0.8136,0.734,0.7526,0.5878,0.48,63.08517746452087,,53.77000000000004,42.25811118279896,,4616.0,,98195.0,2259.6817140007715
16001001800,3.620813063,Ada,0.6774,0.43,0.4444,0.6272,0.089,61.54265815602052,,57.39000000000004,43.92204647495449,,3672.0,,76104.0,1014.1368626629924
16001001900,2.999285145,Ada,0.4946,0.232,0.1254,0.663,0.021,54.49821093883116,,56.25000000000006,44.99135721129844,,4133.0,,87457.0,1377.9950222105342
16001002000,4.54989606,Ada,0.8458,0.946,0.9749,0.7741,0.831,21.021602175380515,,56.59000000000003,45.14605496900031,,4720.0,,103744.0,1037.3863353704833
16001002100,46.802241200000005,Ada,0.0681,0.093,0.1003,0.4946,0.093,5.9559948215059775,,67.89000000000004,48.69924490895067,,1502.0,,31083.0,32.092480220797626
16001002201,11.21134082,Ada,0.4157,0.039,0.0573,0.1003,0.003,52.36294378801097,,55.51000000000005,43.59390504577592,,7955.0,,175936.0,709.5493864399352
16001002221,9.155695291,Ada,0.3297,0.025,0.0716,0.1254,0.014,72.06261449982682,,54.410000000000025,42.51824756453104,,7014.0,,150991.0,766.0805408077227
16001002222,5.237490767,Ada,0.0,0.0,0.0071,0.1182,0.039,73.44822400996748,,52.71000000000004,41.09779264564737,,4076.0,,90378.0,778.2352621376946
16001002302,5.8299327960000005,Ada,0.6379,0.666,0.9462,0.5017,0.362,36.023876144799225,,56.59000000000003,44.67559856442561,,6449.0,,138913.0,1106.187708445756
16001002310,6.605658271999999,Ada,0.7025,0.318,0.4014,0.2831,0.146,43.978309232695786,,56.170000000000016,43.89186086748374,,7600.0,,164890.0,1150.528787148255
16001002311,6.5568913360000005,Ada,0.577,0.329,0.3799,0.4229,0.164,49.046655483084784,,56.05000000000001,44.30053514583126,,7477.0,,162401.0,1140.3269654551432
16001002410,4.512898593999999,Ada,0.3189,0.017,0.0788,0.086,0.017,70.6276898082571,,53.870000000000005,42.47362188646005,,5643.0,,126354.0,1250.4158652052356
16001002411,2.617009619,Ada,0.4265,0.132,0.0824,0.3512,0.053,67.15571359585584,,53.870000000000005,43.186485114814,,4228.0,,93662.0,1615.584432439184
16001002412,7.634920693,Ada,0.6845,0.67,0.4623,0.8387,0.465,60.04470210519776,,53.13000000000005,38.67484541941213,,2689.0,,60055.0,352.19750251831465
16001002413,5.010427637,Ada,0.4265,0.139,0.1397,0.2795,0.086,69.60717038477043,,54.410000000000025,42.33966262673847,,6728.0,,149570.0,1342.7995547358903
16001010100,243.7789978,Ada,0.0465,0.035,0.2078,0.2258,0.096,14.448972654951945,,68.43,47.37262494236976,,4773.0,,89748.0,19.579209214387863
16001010201,213.7047506,Ada,0.2652,0.089,0.1863,0.1684,0.125,24.31052347726972,,69.65000000000003,48.87791656222381,,7631.0,,168183.0,35.70814396299153
16001010221,23.75399091,Ada,0.0752,0.014,0.086,0.0967,0.186,81.43557139059905,,52.21000000000004,38.14202922778713,,4959.0,,108404.0,208.76491949453225
16001010222,16.670357980000002,Ada,0.3476,0.15,0.1935,0.2939,0.179,61.82901206323758,,56.71000000000004,41.177467167094,,10132.0,,221272.0,607.7853884215148
16001010223,6.749109657,Ada,0.4121,0.107,0.0358,0.2114,0.121,70.633330396539,,57.89000000000004,41.53625191085732,,5087.0,,109440.0,753.729048501071
16001010310,63.28586240999999,Ada,0.3261,0.075,0.0286,0.1827,0.175,82.38991414378383,,54.29000000000002,37.30216270359874,,21341.0,,465527.0,337.21591501339554
16001010313,60.18554261,Ada,0.4444,0.096,0.1792,0.0896,0.046,66.98362598853811,,56.39000000000004,40.56779774703842,,15624.0,,341347.0,259.59722754753443
16001010321,12.92612637,Ada,0.6021,0.501,0.6702,0.4301,0.275,36.067921945784754,,56.39000000000004,44.233216497467815,,5744.0,,125300.0,444.3713325696042
16001010322,4.602813185,Ada,0.5232,0.512,0.5412,0.6845,0.265,44.43439894040915,,55.89000000000004,42.96800310555702,,5576.0,,121630.0,1211.4330466792562
16001010331,22.64327022,Ada,0.3512,0.068,0.1075,0.1792,0.064,72.26152365402085,,54.63000000000005,39.57318686503909,,15862.0,,347220.0,700.5171888109014
16001010332,7.743559579,Ada,0.3942,0.279,0.2544,0.5125,0.29,65.26433080691496,,53.910000000000025,39.795485508737,,9363.0,,207144.0,1209.1338491656743
16001010333,7.667613292,Ada,0.5268,0.193,0.2974,0.301,0.05,61.70850529514156,,54.35000000000002,42.31834486319772,,8749.0,,190534.0,1141.0330264214372
16001010401,99.35796322,Ada,0.4731,0.351,0.215,0.4516,0.458,71.44149131646518,,55.59000000000003,39.211358963205456,,15397.0,,298727.0,154.96493185863437
16001010402,13.48584261,Ada,0.4874,0.186,0.0322,0.1541,0.487,68.2295567704005,,56.25000000000006,41.170245700675366,,8776.0,,183300.0,650.7565195438685
16001010501,1027.368704,Ada,0.8387,0.458,0.4731,0.0035,0.587,8.982518930874944,,70.73000000000002,51.19462568466498,,6070.0,,97925.0,5.9082975531246085
16001010502,671.3186732,Ada,0.6093,0.222,0.2258,0.2186,0.236,0.9472125626676372,,69.31,52.61596688579664,,8414.0,,172415.0,12.533540829264693
16003950100,1019.111413,Adams,0.2544,0.455,0.2652,0.4623,0.899,94.4515810310302,,52.53000000000003,31.18386945455412,,1592.0,,12088.0,1.562145197955898
16003950200,2529.180453,Adams,0.1756,0.376,0.2939,0.5161,0.681,63.04133118746126,,65.97000000000003,38.69542997235574,,2007.0,,38559.0,0.7935376843591319
16005000100,472.5941833,Bannock,0.7706,0.795,0.2401,0.7956,0.985,54.66533271405845,,61.150000000000034,36.49179046378889,,1957.0,,21882.0,4.140973522642169
16005000200,368.4111006,Bannock,0.1326,0.028,0.025,0.1433,0.24,63.95708021393054,,59.03000000000003,38.646737272151206,,3408.0,,30673.0,9.250535595832153
16005000300,11.017518119999998,Bannock,0.5591,0.928,0.9139,0.9354,0.863,40.27421771567138,,55.01000000000005,39.06489343091634,,8392.0,,107556.0,761.6960470222491
16005000400,10.48310599,Bannock,0.5412,0.247,0.043,0.1577,0.62,66.08125895347067,,51.03000000000003,37.259301127682434,,5143.0,,64382.0,490.59887450398656
16005000500,23.11688299,Bannock,0.0071,0.007,0.0215,0.1039,0.215,72.054218802817,,51.79000000000002,35.90277711587569,,1746.0,,21506.0,75.5292138977081
16005000600,34.6073357,Bannock,0.5806,0.781,0.8817,0.4802,0.802,10.411138219421266,,58.25000000000006,43.759004127823246,,3205.0,,33762.0,92.61042305547952
16005000700,3.961576341,Bannock,0.1648,0.304,0.706,0.1218,0.523,28.803287805718668,,55.31,42.79800423341541,,4013.0,,53061.0,1012.9806053382828
16005000800,3.816841554,Bannock,0.4623,0.648,0.9713,0.025,0.91,15.274737488428071,,54.05000000000001,42.75168429134671,,2696.0,,37620.0,706.3431797881752
16005000900,1.041430131,Bannock,0.4086,0.702,0.7598,0.4157,0.978,19.40401114842141,,53.31,42.80608579253109,,2121.0,,30714.0,2036.6224644982929
16005001000,1.5446008130000002,Bannock,0.4193,0.365,0.3369,0.5017,0.394,17.64588737344152,,51.410000000000025,42.1614196113262,,2934.0,,39104.0,1899.5199117508168
16005001101,10.14505253,Bannock,0.2974,0.064,0.1146,0.1146,0.168,16.50034515873478,,57.370000000000005,43.51082215644848,,6971.0,,89829.0,687.1329625338077
16005001102,5.731452838,Bannock,0.3189,0.573,0.5627,0.5627,0.731,12.378026450378044,,55.71000000000004,43.023732848451246,,3562.0,,49029.0,621.4829120434612
16005001200,2.880152081,Bannock,0.3691,0.58,0.5734,0.8172,0.451,23.09654759629323,,55.03000000000003,43.26180863629902,,2858.0,,40228.0,992.308711353774
16005001300,1.283296456,Bannock,0.5806,0.691,0.6129,0.4874,0.81,21.33612136815156,,51.73000000000002,42.06861305704431,,2451.0,,35053.0,1909.9250126815596
16005001400,4.457295032999999,Bannock,0.5663,0.867,0.7813,0.6881,0.946,29.810350436762928,,54.05000000000001,42.265952758323536,,4090.0,,57245.0,917.5968765180012
16005001500,7.620439131,Bannock,0.3297,0.369,0.2759,0.6523,0.397,39.582578818793,,54.79000000000002,41.130639183279136,,4896.0,,68396.0,642.4826595731258
16005001601,2.01439844,Bannock,0.6344,0.802,0.8172,0.3978,0.949,9.993980303141145,,56.71000000000004,43.26106620155427,,2534.0,,31323.0,1257.9437859374038
16005001602,4.672177627999999,Bannock,0.5734,0.437,0.2329,0.6702,0.372,23.364430634900792,,56.71000000000004,42.55924619472189,,3649.0,,41246.0,781.0062652866246
16005001603,6.541733627999999,Bannock,0.3799,0.516,0.4336,0.2867,0.921,9.0250264274583,,54.170000000000016,42.56956060327612,,2456.0,,33313.0,375.4356474387465
16005001700,14.30901928,Bannock,0.0215,0.003,0.0143,0.0645,0.075,34.39792952649314,,54.170000000000016,40.08604669464572,,3180.0,,36658.0,222.23745301991096
16005001800,268.1535841,Bannock,0.2473,0.408,0.7992,0.0501,0.655,71.88300071112226,,56.71000000000004,34.5395324142405,,295.0,,4250.0,1.100115819783294
16005001900,1713.576253,Bannock,0.0394,0.401,0.405,0.6738,0.609,57.42424517056117,,61.99000000000001,39.709037482306925,,4676.0,,64438.0,2.728795985479848
16007950100,1321.003007,Bear Lake,0.215,0.598,0.6093,0.8422,0.566,45.404397835383286,,58.93000000000001,38.95195315495809,,3648.0,,28292.0,2.7615379985278112
16007950200,1396.923515,Bear Lake,0.0107,0.175,0.1971,0.5806,0.354,79.31592085172552,,56.97000000000003,34.56356095463,,2704.0,,13703.0,1.93568221235076
16009950100,1063.40577,Benewah,0.1612,0.62,0.8315,0.6415,0.673,98.46593419450952,,42.83000000000004,28.11516652017308,,4721.0,,9391.0,4.439509482819526
16009950200,966.7319809,Benewah,0.5555,0.817,0.681,0.7777,0.842,82.60400854787122,,47.39000000000004,31.22450572294406,,4497.0,,8951.0,4.651754662976414
16011950100,102.6391571,Bingham,0.62,0.645,0.4265,0.5949,0.727,89.67793085891348,,53.09000000000003,32.96402212476681,,7644.0,,69535.0,74.47450092124734
16011950200,1234.31391,Bingham,0.663,0.505,0.362,0.5663,0.387,79.21575726716779,,57.57000000000005,36.33498483865374,,3570.0,,34033.0,2.8922950402462853
